"","id","y","time","trait","measure","family","Sex","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"6082",3369,12.4,1998,"s","LAW","gaussian",1,1,0,1.98130511463845,1.59223985890652,94.6747795414462,5
"6320",13175,13.8,1999,"s","LAW","gaussian",1,3,0,-1.01869488536155,2.59223985890652,-171.325220458554,6
"6170",1839,15.3,1998,"s","LAW","gaussian",1,1,0,-3.01869488536155,9.59223985890652,94.6747795414462,5
"5593",5509,14,1996,"s","LAW","gaussian",1,1,0,0.981305114638445,5.59223985890652,78.6747795414462,3
"6775",10888,14.5,2001,"s","LAW","gaussian",1,1,0,-1.01869488536155,-20.4077601410935,154.674779541446,7
"5894",10002,14.5,1997,"s","LAW","gaussian",1,2,0,0.981305114638445,9.59223985890652,45.6747795414462,3
"7161",10132,10.8,2002,"s","LAW","gaussian",1,3,0,2.98130511463845,-6.40776014109348,-161.325220458554,8
"5769",6886,14.9,1997,"s","LAW","gaussian",1,2,0,2.98130511463845,-4.40776014109348,45.6747795414462,3
"6172",4060,12.5,1998,"s","LAW","gaussian",1,1,0,-3.01869488536155,6.59223985890652,94.6747795414462,3
"6266",11225,13.1,1999,"s","LAW","gaussian",1,3,0,2.98130511463845,-5.40776014109348,-171.325220458554,4
"7149",7519,11,2002,"s","LAW","gaussian",1,3,0,2.98130511463845,-13.4077601410935,-161.325220458554,7
"6470",9417,12.2,2000,"s","LAW","gaussian",1,1,0,-4.01869488536155,-6.40776014109348,-35.3252204585538,5
"6139",2540,14,1998,"s","LAW","gaussian",1,1,0,-2.01869488536155,3.59223985890652,94.6747795414462,3
"6555",5455,14.2,2000,"s","LAW","gaussian",1,2,0,-4.01869488536155,-8.40776014109348,-35.3252204585538,5
"6022",154,13.8,1998,"s","LAW","gaussian",1,1,0,-0.0186948853615547,-3.40776014109348,94.6747795414462,3
"8162",13079,12.6,2005,"s","LAW","gaussian",1,1,0,-3.01869488536155,-2.40776014109348,-91.3252204585538,10
"5772",3382,15.4,1997,"s","LAW","gaussian",1,1,0,0.981305114638445,-4.40776014109348,45.6747795414462,2
"6335",7111,8.6,1999,"s","LAW","gaussian",1,3,0,-5.01869488536155,3.59223985890652,-171.325220458554,4
"5770",3125,10.7,1997,"s","LAW","gaussian",1,12,0,-3.01869488536155,-5.40776014109348,45.6747795414462,2
"5554",5067,11.4,1996,"s","LAW","gaussian",1,9,0,4.98130511463845,-1.40776014109348,78.6747795414462,1
"6334",7724,15.6,1999,"s","LAW","gaussian",1,7,0,2.98130511463845,3.59223985890652,-171.325220458554,4
"6306",5220,13.4,1999,"s","LAW","gaussian",1,3,0,2.98130511463845,0.592239858906524,-171.325220458554,4
"6713",1859,14.7,2001,"s","LAW","gaussian",1,1,0,-7.01869488536155,0.592239858906524,154.674779541446,6
"6059",8357,13.5,1998,"s","LAW","gaussian",1,1,0,-2.01869488536155,-1.40776014109348,94.6747795414462,3
"6733",12627,12.4,2001,"s","LAW","gaussian",1,11,0,-5.01869488536155,33.5922398589065,154.674779541446,6
"6161",4482,12.3,1998,"s","LAW","gaussian",1,1,0,-3.01869488536155,8.59223985890652,94.6747795414462,3
"6348",12326,11.2,1999,"s","LAW","gaussian",1,3,0,-5.01869488536155,6.59223985890652,-171.325220458554,4
"7893",2872,14.45,2004,"s","LAW","gaussian",1,1,0,-2.01869488536155,-0.407760141093476,174.674779541446,9
"6278",14056,14.1,1999,"s","LAW","gaussian",1,6,0,2.98130511463845,-3.40776014109348,-171.325220458554,4
"6364",9743,13.5,1999,"s","LAW","gaussian",1,3,0,-5.01869488536155,11.5922398589065,-171.325220458554,4
"6352",2066,13.7,1999,"s","LAW","gaussian",1,6,0,2.98130511463845,3.59223985890652,-171.325220458554,4
"8195",13512,13.9,2005,"s","LAW","gaussian",1,5,0,-3.01869488536155,-4.40776014109348,-91.3252204585538,9
"6701",5554,12.4,2001,"s","LAW","gaussian",1,1,0,-7.01869488536155,-5.40776014109348,154.674779541446,5
"6263",2305,14.8,1999,"s","LAW","gaussian",1,8,0,-3.01869488536155,-6.40776014109348,-171.325220458554,3
"7842",8586,12.7,2004,"s","LAW","gaussian",1,1,0,-2.01869488536155,-4.40776014109348,174.674779541446,8
"6781",14005,16.5,2001,"s","LAW","gaussian",1,1,0,8.98130511463845,-6.40776014109348,154.674779541446,5
"6028",4480,11.5,1998,"s","LAW","gaussian",1,1,0,-0.0186948853615547,-6.40776014109348,94.6747795414462,2
"7581",9521,14.7,2003,"s","LAW","gaussian",1,9,0,-2.01869488536155,5.59223985890652,-2.32522045855382,7
"8181",5742,11.9,2005,"s","LAW","gaussian",1,7,0,-3.01869488536155,0.592239858906524,-91.3252204585538,9
"8059",9247,13.8,2004,"s","LAW","gaussian",1,1,0,5.98130511463845,1.59223985890652,174.674779541446,8
"6269",8598,12.6,1999,"s","LAW","gaussian",1,8,0,2.98130511463845,-7.40776014109348,-171.325220458554,3
"8515",8396,13.3,2006,"s","LAW","gaussian",1,6,0,1.98130511463845,-3.40776014109348,-29.3252204585538,10
"7591",13850,14.25,2003,"s","LAW","gaussian",1,13,0,-2.01869488536155,4.59223985890652,-2.32522045855382,7
"6159",11724,11.8,1998,"s","LAW","gaussian",1,9,0,-3.01869488536155,4.59223985890652,94.6747795414462,2
"6274",8025,13.3,1999,"s","LAW","gaussian",1,8,0,-3.01869488536155,-3.40776014109348,-171.325220458554,3
"6347",12877,13.3,1999,"s","LAW","gaussian",1,3,0,-0.0186948853615547,6.59223985890652,-171.325220458554,3
"7172",10690,15.400001,2002,"s","LAW","gaussian",1,10,0,0.981305114638445,-5.40776014109348,-161.325220458554,6
"7183",13505,13.2,2002,"s","LAW","gaussian",1,9,0,-2.01869488536155,-2.40776014109348,-161.325220458554,6
"7674",4020,14.25,2003,"s","LAW","gaussian",1,9,0,3.98130511463845,-0.407760141093476,-2.32522045855382,6
"7773",5238,16,2004,"s","LAW","gaussian",1,1,0,3.98130511463845,-15.4077601410935,174.674779541446,7
"8844",13891,11.8,2008,"s","LAW","gaussian",1,10,0,-8.01869488536155,-13.4077601410935,70.6747795414462,11
"8868",3034,11.7,2008,"s","LAW","gaussian",1,10,0,-8.01869488536155,-7.40776014109348,70.6747795414462,11
"7200",583,10.4,2002,"s","LAW","gaussian",1,5,0,-2.01869488536155,-2.40776014109348,-161.325220458554,5
"6351",5223,12.2,1999,"s","LAW","gaussian",1,3,0,-5.01869488536155,3.59223985890652,-171.325220458554,2
"6486",1493,15,2000,"s","LAW","gaussian",1,2,0,-1.01869488536155,-7.40776014109348,-35.3252204585538,3
"7215",4956,9.2,2002,"s","LAW","gaussian",1,10,0,-2.01869488536155,0.592239858906524,-161.325220458554,5
"7613",7500,12.95,2003,"s","LAW","gaussian",1,7,0,0.981305114638445,0.592239858906524,-2.32522045855382,6
"8037",3435,15.2,2004,"s","LAW","gaussian",1,1,0,5.98130511463845,-6.40776014109348,174.674779541446,7
"7510",8257,16.25,2003,"s","LAW","gaussian",1,8,0,3.98130511463845,-6.40776014109348,-2.32522045855382,5
"7700",14076,14,2003,"s","LAW","gaussian",1,9,0,3.98130511463845,11.5922398589065,-2.32522045855382,5
"6489",10698,10.8,2000,"s","LAW","gaussian",1,2,0,-4.01869488536155,-4.40776014109348,-35.3252204585538,2
"6473",6838,14.2,2000,"s","LAW","gaussian",1,2,0,-6.01869488536155,-6.40776014109348,-35.3252204585538,2
"7689",35,14.75,2003,"s","LAW","gaussian",1,2,0,0.981305114638445,2.59223985890652,-2.32522045855382,5
"8058",6085,13.6,2004,"s","LAW","gaussian",1,1,0,3.98130511463845,-3.40776014109348,174.674779541446,6
"6690",5886,12.8,2001,"s","LAW","gaussian",1,1,0,-13.0186948853616,0.592239858906524,154.674779541446,3
"7208",14147,9.4,2002,"s","LAW","gaussian",1,3,0,-2.01869488536155,-1.40776014109348,-161.325220458554,4
"7542",5361,14.15,2003,"s","LAW","gaussian",1,2,0,-2.01869488536155,-2.40776014109348,-2.32522045855382,5
"7889",8401,10.65,2004,"s","LAW","gaussian",1,1,0,0.981305114638445,-2.40776014109348,174.674779541446,6
"8204",53,8.6,2005,"s","LAW","gaussian",1,2,0,-3.01869488536155,2.59223985890652,-91.3252204585538,7
"8024",9164,13.6,2004,"s","LAW","gaussian",1,1,0,3.98130511463845,-7.40776014109348,174.674779541446,5
"8116",13752,14.6,2005,"s","LAW","gaussian",1,1,0,4.98130511463845,-10.4077601410935,-91.3252204585538,6
"6579",2624,10.4,2000,"s","LAW","gaussian",1,9,0,-1.01869488536155,-3.40776014109348,-35.3252204585538,1
"7501",10882,14.7,2003,"s","LAW","gaussian",1,8,0,3.98130511463845,-8.40776014109348,-2.32522045855382,4
"7594",10657,14.8,2003,"s","LAW","gaussian",1,2,0,-2.01869488536155,5.59223985890652,-2.32522045855382,4
"6685",4628,12.1,2001,"s","LAW","gaussian",1,1,0,-7.01869488536155,-7.40776014109348,154.674779541446,2
"6732",11050,13.2,2001,"s","LAW","gaussian",1,1,0,-5.01869488536155,-2.40776014109348,154.674779541446,2
"7849",2233,14.6,2004,"s","LAW","gaussian",1,1,0,3.98130511463845,-4.40776014109348,174.674779541446,5
"6703",7934,13.9,2001,"s","LAW","gaussian",1,1,0,-7.01869488536155,-7.40776014109348,154.674779541446,2
"7619",11883,15.75,2003,"s","LAW","gaussian",1,2,0,0.981305114638445,1.59223985890652,-2.32522045855382,4
"8036",3265,13.4,2004,"s","LAW","gaussian",1,1,0,3.98130511463845,-7.40776014109348,174.674779541446,8
"7633",8527,12.55,2003,"s","LAW","gaussian",1,9,0,0.981305114638445,-4.40776014109348,-2.32522045855382,3
"9007",3399,12.3,2008,"s","LAW","gaussian",1,12,0,-8.01869488536155,6.59223985890652,70.6747795414462,8
"7817",12853,13.75,2004,"s","LAW","gaussian",1,1,0,-2.01869488536155,-7.40776014109348,174.674779541446,4
"8881",3794,14.6,2008,"s","LAW","gaussian",1,1,0,-8.01869488536155,-6.40776014109348,70.6747795414462,8
"7948",9799,14.05,2004,"s","LAW","gaussian",1,1,0,-2.01869488536155,-4.40776014109348,174.674779541446,4
"7596",1480,13.45,2003,"s","LAW","gaussian",1,9,0,-2.01869488536155,7.59223985890652,-2.32522045855382,3
"8220",14160,9.35,2005,"s","LAW","gaussian",1,7,0,-3.01869488536155,6.59223985890652,-91.3252204585538,5
"9222",10331,11.2,2009,"s","LAW","gaussian",1,1,0,2.98130511463845,-8.40776014109348,120.674779541446,9
"7195",11004,12.599999,2002,"s","LAW","gaussian",1,10,0,-2.01869488536155,-5.40776014109348,-161.325220458554,2
"8947",9148,13.4,2008,"s","LAW","gaussian",1,10,0,-8.01869488536155,-2.40776014109348,70.6747795414462,8
"9210",6647,13.7,2009,"s","LAW","gaussian",1,5,0,-3.01869488536155,-7.40776014109348,120.674779541446,9
"7553",93,10.25,2003,"s","LAW","gaussian",1,1,0,0.981305114638445,-0.407760141093476,-2.32522045855382,3
"9152",4672,12.2,2009,"s","LAW","gaussian",1,3,0,-3.01869488536155,-10.4077601410935,120.674779541446,9
"7675",3950,15.2,2003,"s","LAW","gaussian",1,2,0,0.981305114638445,-0.407760141093476,-2.32522045855382,3
"7550",12519,13.65,2003,"s","LAW","gaussian",1,2,0,0.981305114638445,0.592239858906524,-2.32522045855382,3
"7931",4734,13.8,2004,"s","LAW","gaussian",1,1,0,5.98130511463845,-0.407760141093476,174.674779541446,4
"8151",12365,14.9,2005,"s","LAW","gaussian",1,7,0,4.98130511463845,-2.40776014109348,-91.3252204585538,5
"8984",7611,14.6,2008,"s","LAW","gaussian",1,12,0,-8.01869488536155,1.59223985890652,70.6747795414462,8
"7626",4733,13.35,2003,"s","LAW","gaussian",1,7,0,-2.01869488536155,13.5922398589065,-2.32522045855382,3
"8704",4712,13.1,2007,"s","LAW","gaussian",1,9,0,-5.01869488536155,1.59223985890652,-49.3252204585538,7
"7522",13835,16.6,2003,"s","LAW","gaussian",1,2,0,0.981305114638445,-4.40776014109348,-2.32522045855382,3
"8196",3453,13.4,2005,"s","LAW","gaussian",1,1,0,-3.01869488536155,1.59223985890652,-91.3252204585538,4
"7577",6344,9.55,2003,"s","LAW","gaussian",1,9,0,-0.0186948853615547,4.59223985890652,-2.32522045855382,1
"8227",1360,13.2,2005,"s","LAW","gaussian",1,9,0,-3.01869488536155,8.59223985890652,-91.3252204585538,3
"8946",13738,12.4,2008,"s","LAW","gaussian",1,8,0,-7.01869488536155,-1.40776014109348,70.6747795414462,6
"9197",11633,15.2,2009,"s","LAW","gaussian",1,11,0,-2.01869488536155,-1.40776014109348,120.674779541446,7
"7625",12731,10.95,2003,"s","LAW","gaussian",1,2,0,-2.01869488536155,10.5922398589065,-2.32522045855382,1
"8376",4527,13.1,2006,"s","LAW","gaussian",1,12,0,-6.01869488536155,-6.40776014109348,-29.3252204585538,4
"8746",13088,12.8,2007,"s","LAW","gaussian",1,7,0,-5.01869488536155,0.592239858906524,-49.3252204585538,5
"8909",2496,14.7,2008,"s","LAW","gaussian",1,10,0,-1.01869488536155,-5.40776014109348,70.6747795414462,6
"7556",13376,12.75,2003,"s","LAW","gaussian",1,9,0,3.98130511463845,-0.407760141093476,-2.32522045855382,1
"8665",195,13.2,2007,"s","LAW","gaussian",1,13,0,-5.01869488536155,1.59223985890652,-49.3252204585538,5
"7595",135,11.9,2003,"s","LAW","gaussian",1,1,0,-2.01869488536155,5.59223985890652,-2.32522045855382,1
"9488",9022,10.4,2010,"s","LAW","gaussian",1,1,0,1.98130511463845,-5.40776014109348,175.674779541446,8
"9133",4952,12.5,2009,"s","LAW","gaussian",1,1,0,-3.01869488536155,-14.4077601410935,120.674779541446,7
"8391",4153,10.55,2006,"s","LAW","gaussian",1,1,0,-3.01869488536155,-4.40776014109348,-29.3252204585538,4
"9198",3756,11.3,2009,"s","LAW","gaussian",1,1,0,2.98130511463845,-1.40776014109348,120.674779541446,7
"8609",8849,14.4,2007,"s","LAW","gaussian",1,5,0,-1.01869488536155,-5.40776014109348,-49.3252204585538,5
"9120",10772,12.4,2009,"s","LAW","gaussian",1,7,0,2.98130511463845,-15.4077601410935,120.674779541446,7
"7667",11011,12.45,2003,"s","LAW","gaussian",1,12,0,0.981305114638445,-4.40776014109348,-2.32522045855382,2
"7499",6958,12.55,2003,"s","LAW","gaussian",1,4,0,0.981305114638445,-7.40776014109348,-2.32522045855382,2
"8231",13918,12.4,2005,"s","LAW","gaussian",1,1,0,-3.01869488536155,9.59223985890652,-91.3252204585538,4
"8751",12797,14.1,2007,"s","LAW","gaussian",1,5,0,-1.01869488536155,9.59223985890652,-49.3252204585538,6
"9125",4487,13.2,2009,"s","LAW","gaussian",1,1,0,2.98130511463845,-14.4077601410935,120.674779541446,6
"8449",5589,13.8,2006,"s","LAW","gaussian",1,5,0,-2.01869488536155,-1.40776014109348,-29.3252204585538,3
"8693",3886,11.8,2007,"s","LAW","gaussian",1,1,0,-5.01869488536155,2.59223985890652,-49.3252204585538,4
"8667",8166,12.7,2007,"s","LAW","gaussian",1,5,0,-1.01869488536155,-0.407760141093476,-49.3252204585538,4
"8408",10303,13.4,2006,"s","LAW","gaussian",1,1,0,-3.01869488536155,-3.40776014109348,-29.3252204585538,3
"9130",13661,14.7,2009,"s","LAW","gaussian",1,9,0,2.98130511463845,-16.4077601410935,120.674779541446,6
"8613",13259,13.5,2007,"s","LAW","gaussian",1,1,0,-1.01869488536155,-3.40776014109348,-49.3252204585538,4
"8680",8923,11.7,2007,"s","LAW","gaussian",1,1,0,-1.01869488536155,-3.40776014109348,-49.3252204585538,4
"8738",2579,13.3,2007,"s","LAW","gaussian",1,11,0,-1.01869488536155,6.59223985890652,-49.3252204585538,4
"8944",9075,13.9,2008,"s","LAW","gaussian",1,10,0,-7.01869488536155,-2.40776014109348,70.6747795414462,5
"8473",13056,11.25,2006,"s","LAW","gaussian",1,1,0,-6.01869488536155,2.59223985890652,-29.3252204585538,3
"8986",11830,12.9,2008,"s","LAW","gaussian",1,12,0,-8.01869488536155,3.59223985890652,70.6747795414462,5
"9552",5764,12,2010,"s","LAW","gaussian",1,12,0,-5.01869488536155,1.59223985890652,175.674779541446,7
"8698",12133,14,2007,"s","LAW","gaussian",1,1,0,-5.01869488536155,-1.40776014109348,-49.3252204585538,4
"8989",4928,12.9,2008,"s","LAW","gaussian",1,4,0,-8.01869488536155,-1.40776014109348,70.6747795414462,5
"8991",5986,11.9,2008,"s","LAW","gaussian",1,3,0,-8.01869488536155,5.59223985890652,70.6747795414462,5
"8996",14196,14.8,2008,"s","LAW","gaussian",1,8,0,-1.01869488536155,-4.40776014109348,70.6747795414462,5
"8703",6471,13.8,2007,"s","LAW","gaussian",1,9,0,-5.01869488536155,-0.407760141093476,-49.3252204585538,4
"8927",4211,15.4,2008,"s","LAW","gaussian",1,4,0,-7.01869488536155,-2.40776014109348,70.6747795414462,5
"9217",1743,15.7,2009,"s","LAW","gaussian",1,11,0,-3.01869488536155,-7.40776014109348,120.674779541446,6
"8712",3489,12.8,2007,"s","LAW","gaussian",1,9,0,-1.01869488536155,-0.407760141093476,-49.3252204585538,4
"8203",10650,9.4,2005,"s","LAW","gaussian",1,2,0,-3.01869488536155,1.59223985890652,-91.3252204585538,2
"8472",9079,11,2006,"s","LAW","gaussian",1,1,0,-6.01869488536155,2.59223985890652,-29.3252204585538,3
"8739",10363,11.7,2007,"s","LAW","gaussian",1,5,0,-5.01869488536155,4.59223985890652,-49.3252204585538,4
"8893",10037,13,2008,"s","LAW","gaussian",1,1,0,-8.01869488536155,-4.40776014109348,70.6747795414462,5
"9586",11827,9.7,2010,"s","LAW","gaussian",1,10,0,-5.01869488536155,2.59223985890652,175.674779541446,7
"9279",12823,14.1,2009,"s","LAW","gaussian",1,7,0,-3.01869488536155,11.5922398589065,120.674779541446,6
"8945",489,13.4,2008,"s","LAW","gaussian",1,4,0,-7.01869488536155,-2.40776014109348,70.6747795414462,5
"8202",13939,12.9,2005,"s","LAW","gaussian",1,7,0,-3.01869488536155,2.59223985890652,-91.3252204585538,2
"8975",12002,15.6,2008,"s","LAW","gaussian",1,10,0,-7.01869488536155,-1.40776014109348,70.6747795414462,5
"8782",13470,11.4,2007,"s","LAW","gaussian",1,1,0,0.981305114638445,15.5922398589065,-49.3252204585538,4
"8882",10916,11.9,2008,"s","LAW","gaussian",1,1,0,-4.01869488536155,-5.40776014109348,70.6747795414462,5
"8646",3090,12.4,2007,"s","LAW","gaussian",1,9,0,-5.01869488536155,-2.40776014109348,-49.3252204585538,4
"8892",3662,13,2008,"s","LAW","gaussian",1,1,0,-1.01869488536155,-7.40776014109348,70.6747795414462,5
"8713",9262,12.9,2007,"s","LAW","gaussian",1,5,0,-1.01869488536155,-2.40776014109348,-49.3252204585538,4
"9257",5642,11.8,2009,"s","LAW","gaussian",1,7,0,2.98130511463845,-7.40776014109348,120.674779541446,6
"8734",7973,14,2007,"s","LAW","gaussian",1,5,0,-1.01869488536155,2.59223985890652,-49.3252204585538,4
"8900",1405,12.6,2008,"s","LAW","gaussian",1,1,0,-4.01869488536155,-8.40776014109348,70.6747795414462,5
"8948",14129,13.8,2008,"s","LAW","gaussian",1,1,0,-4.01869488536155,-4.40776014109348,70.6747795414462,5
"8687",8785,14.5,2007,"s","LAW","gaussian",1,9,0,-1.01869488536155,-2.40776014109348,-49.3252204585538,4
"8629",2626,15.1,2007,"s","LAW","gaussian",1,8,0,-5.01869488536155,-2.40776014109348,-49.3252204585538,4
"8933",11370,14.5,2008,"s","LAW","gaussian",1,8,0,-8.01869488536155,-3.40776014109348,70.6747795414462,5
"9546",5932,14,2010,"s","LAW","gaussian",1,1,0,-3.01869488536155,-1.40776014109348,175.674779541446,7
"10229",2242,15.1,2011,"s","LAW","gaussian",1,1,0,-0.0186948853615547,-4.40776014109348,152.674779541446,6
"9494",11728,14,2010,"s","LAW","gaussian",1,1,0,-3.01869488536155,-4.40776014109348,175.674779541446,5
"8735",7109,12.2,2007,"s","LAW","gaussian",1,1,0,-1.01869488536155,-2.40776014109348,-49.3252204585538,2
"9486",1306,14.5,2010,"s","LAW","gaussian",1,8,0,-5.01869488536155,-5.40776014109348,175.674779541446,5
"8965",6505,13.6,2008,"s","LAW","gaussian",1,8,0,-8.01869488536155,0.592239858906524,70.6747795414462,3
"9539",13064,10.5,2010,"s","LAW","gaussian",1,1,0,-5.01869488536155,-3.40776014109348,175.674779541446,5
"9206",11612,14.6,2009,"s","LAW","gaussian",1,9,0,-2.01869488536155,-9.40776014109348,120.674779541446,4
"10268",2507,12.7,2011,"s","LAW","gaussian",1,11,0,-4.01869488536155,-1.40776014109348,152.674779541446,6
"9525",6281,11.7,2010,"s","LAW","gaussian",1,1,0,-5.01869488536155,-2.40776014109348,175.674779541446,5
"9158",5552,13.9,2009,"s","LAW","gaussian",1,3,0,2.98130511463845,-10.4077601410935,120.674779541446,3
"9534",7780,12.5,2010,"s","LAW","gaussian",1,1,0,1.98130511463845,-4.40776014109348,175.674779541446,4
"9511",1034,12.1,2010,"s","LAW","gaussian",1,1,0,-5.01869488536155,-3.40776014109348,175.674779541446,4
"9562",7662,13,2010,"s","LAW","gaussian",1,2,0,1.98130511463845,0.592239858906524,175.674779541446,4
"9246",4271,14.4,2009,"s","LAW","gaussian",1,1,0,-2.01869488536155,-5.40776014109348,120.674779541446,3
"9136",2569,14,2009,"s","LAW","gaussian",1,3,0,-2.01869488536155,-13.4077601410935,120.674779541446,3
"9543",6470,11.8,2010,"s","LAW","gaussian",1,2,0,1.98130511463845,-2.40776014109348,175.674779541446,4
"10275",6348,13.4,2011,"s","LAW","gaussian",1,7,0,-0.0186948853615547,-2.40776014109348,152.674779541446,4
"10247",4953,13.1,2011,"s","LAW","gaussian",1,1,0,-4.01869488536155,-3.40776014109348,152.674779541446,4
"9232",10223,12.2,2009,"s","LAW","gaussian",1,1,0,-2.01869488536155,-7.40776014109348,120.674779541446,2
"9482",6407,11.8,2010,"s","LAW","gaussian",1,8,0,-5.01869488536155,-6.40776014109348,175.674779541446,3
"9274",10553,13.4,2009,"s","LAW","gaussian",1,10,0,-2.01869488536155,3.59223985890652,120.674779541446,2
"9214",3645,12.2,2009,"s","LAW","gaussian",1,7,0,2.98130511463845,-10.4077601410935,120.674779541446,2
"9465",2707,12,2010,"s","LAW","gaussian",1,6,0,1.98130511463845,-9.40776014109348,175.674779541446,3
"9264",8174,11.8,2009,"s","LAW","gaussian",1,9,0,-3.01869488536155,-1.40776014109348,120.674779541446,2
"10301",14284,12.3,2011,"s","LAW","gaussian",1,1,0,-4.01869488536155,-0.407760141093476,152.674779541446,4
"9462",3828,10.4,2010,"s","LAW","gaussian",1,1,0,-5.01869488536155,-9.40776014109348,175.674779541446,3
"10278",13429,13.3,2011,"s","LAW","gaussian",1,1,0,-4.01869488536155,-0.407760141093476,152.674779541446,4
"9493",5398,11.7,2010,"s","LAW","gaussian",1,1,0,1.98130511463845,-7.40776014109348,175.674779541446,2
"9501",6266,10.1,2010,"s","LAW","gaussian",1,1,0,-5.01869488536155,-6.40776014109348,175.674779541446,2
"10336",3639,11,2011,"s","LAW","gaussian",1,11,0,-4.01869488536155,2.59223985890652,152.674779541446,3
"10267",4537,11.3,2011,"s","LAW","gaussian",1,1,0,-4.01869488536155,-2.40776014109348,152.674779541446,2
"4066",1552,9.5,1988,"s","LAW","gaussian",1,1,1,9.98130511463845,-11.4077601410935,-39.3252204585538,11
"3917",5617,13,1987,"s","LAW","gaussian",1,2,1,4.98130511463845,2.59223985890652,-165.325220458554,8
"3493",11809,11.1,1985,"s","LAW","gaussian",1,1,1,2.98130511463845,-10.4077601410935,12.6747795414462,6
"3494",9446,11.7,1985,"s","LAW","gaussian",1,1,1,2.98130511463845,-10.4077601410935,12.6747795414462,6
"3919",12054,11.8,1987,"s","LAW","gaussian",1,2,1,4.98130511463845,2.59223985890652,-165.325220458554,7
