"","id","y","time","trait","measure","family","Sex","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"6504",8456,175,2000,"s","LHL","gaussian",2,2,0,-5.75027665068239,-2.20435263740318,-40.3441534489119,5
"6675",11552,176,2001,"s","LHL","gaussian",2,1,0,-0.750276650682395,-8.20435263740318,149.655846551088,6
"7691",11904,178,2003,"s","LHL","gaussian",2,1,0,-1.75027665068239,2.79564736259682,-7.34415344891187,8
"6009",10222,170,1998,"s","LHL","gaussian",2,1,0,2.24972334931761,-4.20435263740318,89.6558465510881,3
"6019",7156,155,1998,"s","LHL","gaussian",2,1,0,-2.75027665068239,-4.20435263740318,89.6558465510881,3
"5818",128,158,1997,"s","LHL","gaussian",2,1,0,-2.75027665068239,-2.20435263740318,40.6558465510881,2
"6077",11369,164,1998,"s","LHL","gaussian",2,1,0,-2.75027665068239,0.795647362596824,89.6558465510881,3
"5917",8990,168,1997,"s","LHL","gaussian",2,1,0,-2.75027665068239,5.79564736259682,40.6558465510881,2
"5557",801,151,1996,"s","LHL","gaussian",2,1,0,2.24972334931761,0.795647362596824,73.6558465510881,1
"5828",1632,143,1997,"s","LHL","gaussian",2,2,0,-2.75027665068239,-1.20435263740318,40.6558465510881,2
"6570",977,164,2000,"s","LHL","gaussian",2,2,0,-3.75027665068239,-4.20435263740318,-40.3441534489119,5
"8022",9189,164,2004,"s","LHL","gaussian",2,1,0,6.24972334931761,-3.20435263740318,169.655846551088,9
"7407",6008,165,2001,"s","LHL","gaussian",2,1,0,-1.75027665068239,-1.20435263740318,149.655846551088,6
"7243",3187,164,2002,"s","LHL","gaussian",2,1,0,1.24972334931761,4.79564736259682,-166.344153448912,7
"7535",11806,171,2003,"s","LHL","gaussian",2,2,0,-1.75027665068239,-1.20435263740318,-7.34415344891187,8
"5627",9515,133,1996,"s","LHL","gaussian",2,1,0,1.24972334931761,2.79564736259682,73.6558465510881,1
"6107",5811,162,1998,"s","LHL","gaussian",2,1,0,0.249723349317605,1.79564736259682,89.6558465510881,3
"6051",7412,158,1998,"s","LHL","gaussian",2,1,0,-1.75027665068239,-1.20435263740318,89.6558465510881,3
"7875",11021,164,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-3.20435263740318,169.655846551088,9
"5645",13340,151,1996,"s","LHL","gaussian",2,1,0,1.24972334931761,12.7956473625968,73.6558465510881,1
"6057",7173,178,1998,"s","LHL","gaussian",2,1,0,-2.75027665068239,-1.20435263740318,89.6558465510881,3
"6679",11946,184,2001,"s","LHL","gaussian",2,1,0,-6.75027665068239,-10.2043526374032,149.655846551088,6
"6021",13749,162,1998,"s","LHL","gaussian",2,1,0,0.249723349317605,-5.20435263740318,89.6558465510881,3
"7964",13681,172,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,5.79564736259682,169.655846551088,9
"6581",302,164,2000,"s","LHL","gaussian",2,1,0,-3.75027665068239,4.79564736259682,-40.3441534489119,5
"6526",1846,170,2000,"s","LHL","gaussian",2,2,0,-0.750276650682395,-4.20435263740318,-40.3441534489119,5
"6096",5564,154,1998,"s","LHL","gaussian",2,1,0,-1.75027665068239,0.795647362596824,89.6558465510881,3
"7699",2137,172,2003,"s","LHL","gaussian",2,1,0,4.24972334931761,11.7956473625968,-7.34415344891187,7
"6085",7909,152,1998,"s","LHL","gaussian",2,1,0,0.249723349317605,-0.204352637403176,89.6558465510881,2
"6445",5086,168,2000,"s","LHL","gaussian",2,2,0,-3.75027665068239,-15.2043526374032,-40.3441534489119,4
"6482",7738,168,2000,"s","LHL","gaussian",2,2,0,-3.75027665068239,-5.20435263740318,-40.3441534489119,4
"6756",10104,175,2001,"s","LHL","gaussian",2,1,0,-3.75027665068239,2.79564736259682,149.655846551088,5
"6109",3715,152,1998,"s","LHL","gaussian",2,1,0,-2.75027665068239,2.79564736259682,89.6558465510881,2
"7946",6879,179,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,3.79564736259682,169.655846551088,8
"8431",5604,157,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,0.795647362596824,-34.3441534489119,10
"6179",9996,141,1998,"s","LHL","gaussian",2,1,0,0.249723349317605,3.79564736259682,89.6558465510881,2
"7605",2204,155,2003,"s","LHL","gaussian",2,1,0,-1.75027665068239,8.79564736259682,-7.34415344891187,7
"6128",12742,157,1998,"s","LHL","gaussian",2,1,0,-2.75027665068239,1.79564736259682,89.6558465510881,2
"9006",11203,175,2008,"s","LHL","gaussian",2,1,0,-7.75027665068239,7.79564736259682,65.6558465510881,12
"6010",4115,152,1998,"s","LHL","gaussian",2,1,0,4.24972334931761,-5.20435263740318,89.6558465510881,2
"7552",7926,178,2003,"s","LHL","gaussian",2,2,0,-1.75027665068239,0.795647362596824,-7.34415344891187,7
"6169",11608,139,1998,"s","LHL","gaussian",2,1,0,0.249723349317605,5.79564736259682,89.6558465510881,2
"6341",8425,157,1999,"s","LHL","gaussian",2,3,0,-2.75027665068239,4.79564736259682,-176.344153448912,3
"6705",6790,169,2001,"s","LHL","gaussian",2,1,0,-6.75027665068239,-4.20435263740318,149.655846551088,5
"6533",4830,172,2000,"s","LHL","gaussian",2,2,0,-0.750276650682395,-1.20435263740318,-40.3441534489119,3
"7204",7816,144,2002,"s","LHL","gaussian",2,3,0,3.24972334931761,-0.204352637403176,-166.344153448912,5
"7147",3299,162,2002,"s","LHL","gaussian",2,3,0,3.24972334931761,-14.2043526374032,-166.344153448912,5
"8725",4322,151,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,4.79564736259682,-54.3441534489119,10
"6706",13551,173,2001,"s","LHL","gaussian",2,1,0,-6.75027665068239,-4.20435263740318,149.655846551088,4
"8126",9865,164,2005,"s","LHL","gaussian",2,1,0,5.24972334931761,-7.20435263740318,-96.3441534489119,8
"5987",13860,123,1998,"s","LHL","gaussian",2,0,0,2.24972334931761,13.7956473625968,89.6558465510881,1
"7856",12938,167,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-4.20435263740318,169.655846551088,7
"6786",3481,178,2001,"s","LHL","gaussian",2,1,0,15.2497233493176,1.79564736259682,149.655846551088,4
"6356",7002,145,1999,"s","LHL","gaussian",2,0,0,3.24972334931761,0.795647362596824,-176.344153448912,2
"6542",4209,164,2000,"s","LHL","gaussian",2,1,0,-3.75027665068239,0.795647362596824,-40.3441534489119,3
"7154",3458,169,2002,"s","LHL","gaussian",2,3,0,3.24972334931761,-8.20435263740318,-166.344153448912,4
"6678",8937,159,2001,"s","LHL","gaussian",2,1,0,-6.75027665068239,-6.20435263740318,149.655846551088,3
"7179",10826,154,2002,"s","LHL","gaussian",2,3,0,3.24972334931761,-2.20435263740318,-166.344153448912,4
"8423",9354,132,2006,"s","LHL","gaussian",2,1,0,-2.75027665068239,-1.20435263740318,-34.3441534489119,8
"6767",14134,160,2001,"s","LHL","gaussian",2,1,0,-0.750276650682395,-5.20435263740318,149.655846551088,2
"6715",13791,152,2001,"s","LHL","gaussian",2,1,0,-4.75027665068239,-1.20435263740318,149.655846551088,2
"6727",5107,156,2001,"s","LHL","gaussian",2,1,0,-4.75027665068239,-4.20435263740318,149.655846551088,2
"6778",4143,154,2001,"s","LHL","gaussian",2,1,0,6.24972334931761,-5.20435263740318,149.655846551088,2
"7886",12830,165,2004,"s","LHL","gaussian",2,1,0,1.24972334931761,-1.20435263740318,169.655846551088,5
"6783",8705,157,2001,"s","LHL","gaussian",2,1,0,10.2497233493176,-1.20435263740318,149.655846551088,2
"7202",8035,161,2002,"s","LHL","gaussian",2,3,0,3.24972334931761,-5.20435263740318,-166.344153448912,3
"8862",1600,173,2008,"s","LHL","gaussian",2,1,0,-0.750276650682395,-7.20435263740318,65.6558465510881,9
"8183",13140,162,2005,"s","LHL","gaussian",2,1,0,-2.75027665068239,0.795647362596824,-96.3441534489119,6
"8306",2717,170,2005,"s","LHL","gaussian",2,1,0,-0.750276650682395,16.7956473625968,-96.3441534489119,6
"6753",11977,151,2001,"s","LHL","gaussian",2,1,0,-3.75027665068239,-7.20435263740318,149.655846551088,2
"6747",7134,166,2001,"s","LHL","gaussian",2,1,0,-3.75027665068239,-1.20435263740318,149.655846551088,2
"8726",2017,145,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,2.79564736259682,-54.3441534489119,8
"9252",324,167,2009,"s","LHL","gaussian",2,1,0,-1.75027665068239,-6.20435263740318,115.655846551088,10
"6785",4512,159,2001,"s","LHL","gaussian",2,1,0,14.2497233493176,-8.20435263740318,149.655846551088,2
"6758",7419,150,2001,"s","LHL","gaussian",2,0,0,-3.75027665068239,-3.20435263740318,149.655846551088,2
"8137",4847,156,2005,"s","LHL","gaussian",2,1,0,-0.750276650682395,-4.20435263740318,-96.3441534489119,6
"7803",7264,149,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-8.20435263740318,169.655846551088,4
"8641",11111,170,2007,"s","LHL","gaussian",2,5,0,-4.75027665068239,-2.20435263740318,-54.3441534489119,7
"7693",10740,164,2003,"s","LHL","gaussian",2,2,0,4.24972334931761,4.79564736259682,-7.34415344891187,3
"8396",10391,174,2006,"s","LHL","gaussian",2,1,0,-2.75027665068239,-3.20435263740318,-34.3441534489119,6
"9219",4700,175,2009,"s","LHL","gaussian",2,1,0,4.24972334931761,-7.20435263740318,115.655846551088,9
"10241",3787,160,2011,"s","LHL","gaussian",2,1,0,-3.75027665068239,-4.20435263740318,147.655846551088,11
"6688",8567,135,2001,"s","LHL","gaussian",2,1,0,-13.7502766506824,-4.20435263740318,149.655846551088,1
"9164",3740,159,2009,"s","LHL","gaussian",2,1,0,-2.75027665068239,-9.20435263740318,115.655846551088,9
"7534",5694,165,2003,"s","LHL","gaussian",2,2,0,1.24972334931761,-2.20435263740318,-7.34415344891187,3
"8375",3553,169,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,-6.20435263740318,-34.3441534489119,6
"9477",6082,152,2010,"s","LHL","gaussian",2,1,0,-4.75027665068239,-7.20435263740318,170.655846551088,10
"8073",12507,161,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,36.7956473625968,169.655846551088,4
"7560",1485,167,2003,"s","LHL","gaussian",2,1,0,4.24972334931761,1.79564736259682,-7.34415344891187,3
"7846",6171,163,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-5.20435263740318,169.655846551088,4
"8426",13011,167,2006,"s","LHL","gaussian",2,1,0,2.24972334931761,-0.204352637403176,-34.3441534489119,6
"8929",2988,169,2008,"s","LHL","gaussian",2,1,0,-7.75027665068239,-3.20435263740318,65.6558465510881,8
"8222",6341,166,2005,"s","LHL","gaussian",2,1,0,-2.75027665068239,3.79564736259682,-96.3441534489119,5
"8480",11565,175,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,1.79564736259682,-34.3441534489119,6
"8153",693,162,2005,"s","LHL","gaussian",2,1,0,-2.75027665068239,-2.20435263740318,-96.3441534489119,5
"9320",2440,141,2009,"s","LHL","gaussian",2,1,0,-1.75027665068239,-8.20435263740318,115.655846551088,9
"7939",12544,162,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,0.795647362596824,169.655846551088,4
"8198",10262,169,2005,"s","LHL","gaussian",2,1,0,-2.75027665068239,1.79564736259682,-96.3441534489119,5
"8446",13998,167,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,1.79564736259682,-34.3441534489119,6
"7935",2191,163,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-0.204352637403176,169.655846551088,4
"8532",6134,144,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,13.7956473625968,-34.3441534489119,6
"8550",8889,162,2006,"s","LHL","gaussian",2,1,0,2.24972334931761,5.79564736259682,-34.3441534489119,6
"8034",411,161,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,13.7956473625968,169.655846551088,4
"7496",1602,173,2003,"s","LHL","gaussian",2,1,0,-1.75027665068239,-10.2043526374032,-7.34415344891187,2
"9231",6461,172,2009,"s","LHL","gaussian",2,3,0,-2.75027665068239,-5.20435263740318,115.655846551088,8
"8980",11490,162,2008,"s","LHL","gaussian",2,1,0,-7.75027665068239,-2.20435263740318,65.6558465510881,7
"8503",12360,168,2006,"s","LHL","gaussian",2,1,0,2.24972334931761,6.79564736259682,-34.3441534489119,5
"7965",7494,163,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,3.79564736259682,169.655846551088,3
"7580",4835,178,2003,"s","LHL","gaussian",2,2,0,-1.75027665068239,4.79564736259682,-7.34415344891187,2
"7919",1730,178,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,0.795647362596824,169.655846551088,3
"7944",3248,160,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,1.79564736259682,169.655846551088,4
"8368",9606,157,2006,"s","LHL","gaussian",2,1,0,-1.75027665068239,-8.20435263740318,-34.3441534489119,4
"7525",458,152,2003,"s","LHL","gaussian",2,1,0,-1.75027665068239,-4.20435263740318,-7.34415344891187,1
"7953",4520,158,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-0.204352637403176,169.655846551088,2
"8727",4166,171,2007,"s","LHL","gaussian",2,2,0,-4.75027665068239,-1.20435263740318,-54.3441534489119,5
"8941",8874,162,2008,"s","LHL","gaussian",2,1,0,-7.75027665068239,-5.20435263740318,65.6558465510881,6
"10470",2342,152,2011,"s","LHL","gaussian",2,1,0,-3.75027665068239,4.79564736259682,147.655846551088,9
"8903",12408,175,2008,"s","LHL","gaussian",2,4,0,-0.750276650682395,-7.20435263740318,65.6558465510881,6
"8585",11261,165,2007,"s","LHL","gaussian",2,1,0,-0.750276650682395,-12.2043526374032,-54.3441534489119,5
"7924",744,165,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-0.204352637403176,169.655846551088,2
"8856",2221,157,2008,"s","LHL","gaussian",2,1,0,-7.75027665068239,-8.20435263740318,65.6558465510881,6
"9446",9011,170,2010,"s","LHL","gaussian",2,2,0,-4.75027665068239,-13.2043526374032,170.655846551088,8
"7921",2111,148,2004,"s","LHL","gaussian",2,0,0,-1.75027665068239,-0.204352637403176,169.655846551088,2
"7546",8774,140,2003,"s","LHL","gaussian",2,2,0,-1.75027665068239,-2.20435263740318,-7.34415344891187,1
"8032",846,161,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-0.204352637403176,169.655846551088,2
"9002",9218,150,2008,"s","LHL","gaussian",2,1,0,-7.75027665068239,2.79564736259682,65.6558465510881,6
"7867",10534,145,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-3.20435263740318,169.655846551088,2
"7894",12270,166,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,-0.204352637403176,169.655846551088,2
"8938",10088,172,2008,"s","LHL","gaussian",2,1,0,-6.75027665068239,-2.20435263740318,65.6558465510881,6
"9212",11473,164,2009,"s","LHL","gaussian",2,1,0,-1.75027665068239,-11.2043526374032,115.655846551088,7
"8206",2308,125,2005,"s","LHL","gaussian",2,0,0,-2.75027665068239,2.79564736259682,-96.3441534489119,3
"7825",5334,157,2004,"s","LHL","gaussian",2,1,0,6.24972334931761,-5.20435263740318,169.655846551088,2
"8867",5341,173,2008,"s","LHL","gaussian",2,1,0,-3.75027665068239,-8.20435263740318,65.6558465510881,6
"9221",3136,161,2009,"s","LHL","gaussian",2,3,0,4.24972334931761,-8.20435263740318,115.655846551088,7
"8961",6715,171,2008,"s","LHL","gaussian",2,1,0,-7.75027665068239,-0.204352637403176,65.6558465510881,6
"7789",10892,149,2004,"s","LHL","gaussian",2,1,0,4.24972334931761,-13.2043526374032,169.655846551088,2
"8644",1798,164,2007,"s","LHL","gaussian",2,5,0,-0.750276650682395,-1.20435263740318,-54.3441534489119,5
"7624",13107,148,2003,"s","LHL","gaussian",2,1,0,-1.75027665068239,10.7956473625968,-7.34415344891187,1
"8595",10669,155,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,-8.20435263740318,-54.3441534489119,5
"8694",13804,157,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,0.795647362596824,-54.3441534489119,5
"9131",7990,161,2009,"s","LHL","gaussian",2,1,0,-1.75027665068239,-13.2043526374032,115.655846551088,7
"9467",8094,152,2010,"s","LHL","gaussian",2,1,0,-4.75027665068239,-7.20435263740318,170.655846551088,8
"8440",1465,169,2006,"s","LHL","gaussian",2,1,0,2.24972334931761,-2.20435263740318,-34.3441534489119,6
"8642",7918,165,2007,"s","LHL","gaussian",2,1,0,1.24972334931761,-2.20435263740318,-54.3441534489119,7
"9445",11153,165,2010,"s","LHL","gaussian",2,2,0,4.24972334931761,-17.2043526374032,170.655846551088,9
"8997",6237,169,2008,"s","LHL","gaussian",2,1,0,-3.75027665068239,4.79564736259682,65.6558465510881,7
"8845",10105,185,2008,"s","LHL","gaussian",2,2,0,-6.75027665068239,-10.2043526374032,65.6558465510881,5
"9144",13810,171,2009,"s","LHL","gaussian",2,1,0,3.24972334931761,-11.2043526374032,115.655846551088,6
"8428",12469,167,2006,"s","LHL","gaussian",2,1,0,2.24972334931761,-0.204352637403176,-34.3441534489119,3
"8670",40,182,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,0.795647362596824,-54.3441534489119,4
"8530",5350,160,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,10.7956473625968,-34.3441534489119,3
"10334",8698,167,2011,"s","LHL","gaussian",2,1,0,-3.75027665068239,3.79564736259682,147.655846551088,8
"8232",262,149,2005,"s","LHL","gaussian",2,1,0,5.24972334931761,-4.20435263740318,-96.3441534489119,2
"8737",13299,175,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,5.79564736259682,-54.3441534489119,4
"8467",11364,162,2006,"s","LHL","gaussian",2,1,0,-2.75027665068239,2.79564736259682,-34.3441534489119,3
"8714",300,161,2007,"s","LHL","gaussian",2,5,0,-0.750276650682395,2.79564736259682,-54.3441534489119,4
"8919",8628,176,2008,"s","LHL","gaussian",2,1,0,-0.750276650682395,-3.20435263740318,65.6558465510881,5
"8212",13766,134,2005,"s","LHL","gaussian",2,1,0,-2.75027665068239,3.79564736259682,-96.3441534489119,2
"9262",11250,174,2009,"s","LHL","gaussian",2,1,0,-2.75027665068239,1.79564736259682,115.655846551088,6
"10333",1605,169,2011,"s","LHL","gaussian",2,1,0,-3.75027665068239,3.79564736259682,147.655846551088,8
"10779",13162,168,2012,"s","LHL","gaussian",1,1,0,0.249723349317605,6.79564736259682,-139.344153448912,9
"11862",4321,164,2014,"s","LHL","gaussian",1,1,0,-5.75027665068239,4.79564736259682,-19.3441534489119,11
"12293",9014,159,2015,"s","LHL","gaussian",2,1,0,-4.75027665068239,8.79564736259682,11.6558465510881,12
"12866",4991,164,2017,"s","LHL","gaussian",2,1,0,-2.75027665068239,6.79564736259682,26.6558465510881,14
"8487",4214,165,2006,"s","LHL","gaussian",2,1,0,2.24972334931761,3.79564736259682,-34.3441534489119,3
"8529",10075,165,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,10.7956473625968,-34.3441534489119,3
"8741",11430,175,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,7.79564736259682,-54.3441534489119,4
"8683",10410,168,2007,"s","LHL","gaussian",2,1,0,-0.750276650682395,-0.204352637403176,-54.3441534489119,4
"7977",10970,148,2004,"s","LHL","gaussian",2,1,0,-1.75027665068239,5.79564736259682,169.655846551088,1
"8492",11558,168,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,4.79564736259682,-34.3441534489119,3
"10308",111,159,2011,"s","LHL","gaussian",2,1,0,-3.75027665068239,2.79564736259682,147.655846551088,8
"8491",12604,171,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,3.79564736259682,-34.3441534489119,3
"10810",7101,156,2012,"s","LHL","gaussian",1,1,0,0.249723349317605,10.7956473625968,-139.344153448912,9
"8896",2635,166,2008,"s","LHL","gaussian",2,1,0,-0.750276650682395,-5.20435263740318,65.6558465510881,5
"9189",11242,159,2009,"s","LHL","gaussian",2,1,0,3.24972334931761,-4.20435263740318,115.655846551088,6
"9536",10142,151,2010,"s","LHL","gaussian",2,1,0,-4.75027665068239,-2.20435263740318,170.655846551088,7
"8505",648,171,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,6.79564736259682,-34.3441534489119,3
"9245",12514,174,2009,"s","LHL","gaussian",2,3,0,-1.75027665068239,-5.20435263740318,115.655846551088,6
"8655",4386,164,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,-0.204352637403176,-54.3441534489119,4
"8374",12343,155,2006,"s","LHL","gaussian",2,1,0,-2.75027665068239,-6.20435263740318,-34.3441534489119,3
"8474",3207,158,2006,"s","LHL","gaussian",2,1,0,-5.75027665068239,2.79564736259682,-34.3441534489119,3
"10368",11644,167,2011,"s","LHL","gaussian",2,1,0,0.249723349317605,-3.20435263740318,147.655846551088,8
"11111",12049,171,2013,"s","LHL","gaussian",2,1,0,5.24972334931761,0.795647362596824,43.6558465510881,10
"8981",1744,167,2008,"s","LHL","gaussian",2,1,0,-0.750276650682395,-4.20435263740318,65.6558465510881,5
"8194",11831,158,2005,"s","LHL","gaussian",2,1,0,5.24972334931761,-2.20435263740318,-96.3441534489119,2
"9461",2074,161,2010,"s","LHL","gaussian",2,2,0,4.24972334931761,-9.20435263740318,170.655846551088,7
"11884",3367,151,2014,"s","LHL","gaussian",1,1,0,-2.75027665068239,-0.204352637403176,-19.3441534489119,11
"9254",12427,170,2009,"s","LHL","gaussian",2,1,0,3.24972334931761,-6.20435263740318,115.655846551088,6
"8710",7792,167,2007,"s","LHL","gaussian",2,5,0,-0.750276650682395,1.79564736259682,-54.3441534489119,4
"8427",429,154,2006,"s","LHL","gaussian",2,1,0,-1.75027665068239,-0.204352637403176,-34.3441534489119,3
"8611",10743,138,2007,"s","LHL","gaussian",2,1,0,-4.75027665068239,-4.20435263740318,-54.3441534489119,4
"9263",3247,164,2009,"s","LHL","gaussian",2,1,0,-1.75027665068239,-0.204352637403176,115.655846551088,6
"9551",8414,159,2010,"s","LHL","gaussian",2,1,0,-4.75027665068239,-0.204352637403176,170.655846551088,7
