"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"9231",6461,120,2009,"s","LMHL","gaussian",3,0,-2.75844594594594,-4.99831081081081,117.995777027027,8
"8980",11490,142,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,-1.99831081081081,67.995777027027,7
"8503",12360,79,2006,"s","LMHL","gaussian",1,0,2.24155405405406,7.00168918918919,-32.004222972973,5
"7965",7494,65,2004,"s","LMHL","gaussian",1,0,-1.75844594594594,4.00168918918919,171.995777027027,3
"7580",4835,159,2003,"s","LMHL","gaussian",2,0,-1.75844594594594,5.00168918918919,-5.00422297297297,2
"7919",1730,118,2004,"s","LMHL","gaussian",1,0,-1.75844594594594,1.00168918918919,171.995777027027,3
"7944",3248,110,2004,"s","LMHL","gaussian",1,0,-1.75844594594594,2.00168918918919,171.995777027027,4
"8368",9606,67,2006,"s","LMHL","gaussian",1,0,-1.75844594594594,-7.99831081081081,-32.004222972973,4
"7525",458,167,2003,"s","LMHL","gaussian",1,0,-1.75844594594594,-3.99831081081081,-5.00422297297297,1
"7953",4520,80,2004,"s","LMHL","gaussian",1,0,-1.75844594594594,0.00168918918919303,171.995777027027,2
"8727",4166,161,2007,"s","LMHL","gaussian",2,0,-4.75844594594594,-0.998310810810807,-52.004222972973,5
"8941",8874,98,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,-4.99831081081081,67.995777027027,6
"10470",2342,84,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,5.00168918918919,149.995777027027,9
"8903",12408,173,2008,"s","LMHL","gaussian",4,0,-0.758445945945937,-6.99831081081081,67.995777027027,6
"8585",11261,146,2007,"s","LMHL","gaussian",1,0,-0.758445945945937,-11.9983108108108,-52.004222972973,5
"7924",744,120,2004,"s","LMHL","gaussian",1,0,-1.75844594594594,0.00168918918919303,171.995777027027,2
"8856",2221,183,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,-7.99831081081081,67.995777027027,6
"7921",2111,62,2004,"s","LMHL","gaussian",0,0,-1.75844594594594,0.00168918918919303,171.995777027027,2
"7546",8774,80,2003,"s","LMHL","gaussian",2,0,-1.75844594594594,-1.99831081081081,-5.00422297297297,1
"8032",846,127,2004,"s","LMHL","gaussian",1,0,-1.75844594594594,0.00168918918919303,171.995777027027,2
"9002",9218,155,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,3.00168918918919,67.995777027027,6
"7867",10534,121,2004,"s","LMHL","gaussian",1,0,-1.75844594594594,-2.99831081081081,171.995777027027,2
"7894",12270,162,2004,"s","LMHL","gaussian",1,0,-1.75844594594594,0.00168918918919303,171.995777027027,2
"8938",10088,178,2008,"s","LMHL","gaussian",1,0,-6.75844594594594,-1.99831081081081,67.995777027027,6
"9212",11473,184,2009,"s","LMHL","gaussian",1,0,-1.75844594594594,-10.9983108108108,117.995777027027,7
"8206",2308,103,2005,"s","LMHL","gaussian",0,0,-2.75844594594594,3.00168918918919,-94.004222972973,3
"7825",5334,144,2004,"s","LMHL","gaussian",1,0,6.24155405405406,-4.99831081081081,171.995777027027,2
"8867",5341,165,2008,"s","LMHL","gaussian",1,0,-3.75844594594594,-7.99831081081081,67.995777027027,6
"9221",3136,189,2009,"s","LMHL","gaussian",3,0,4.24155405405406,-7.99831081081081,117.995777027027,7
"8961",6715,99,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,0.00168918918919303,67.995777027027,6
"7789",10892,63,2004,"s","LMHL","gaussian",1,0,4.24155405405406,-12.9983108108108,171.995777027027,2
"7624",13107,118,2003,"s","LMHL","gaussian",1,0,-1.75844594594594,11.0016891891892,-5.00422297297297,1
"8694",13804,57,2007,"s","LMHL","gaussian",1,0,-4.75844594594594,1.00168918918919,-52.004222972973,5
"9131",7990,138,2009,"s","LMHL","gaussian",1,0,-1.75844594594594,-12.9983108108108,117.995777027027,7
"9467",8094,95,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,-6.99831081081081,172.995777027027,8
"8440",1465,138,2006,"s","LMHL","gaussian",1,0,2.24155405405406,-1.99831081081081,-32.004222972973,6
"8642",7918,157,2007,"s","LMHL","gaussian",1,0,1.24155405405406,-1.99831081081081,-52.004222972973,7
"9445",11153,144,2010,"s","LMHL","gaussian",2,0,4.24155405405406,-16.9983108108108,172.995777027027,9
"8997",6237,133,2008,"s","LMHL","gaussian",1,0,-3.75844594594594,5.00168918918919,67.995777027027,7
"8845",10105,126,2008,"s","LMHL","gaussian",2,0,-6.75844594594594,-9.99831081081081,67.995777027027,5
"9144",13810,161,2009,"s","LMHL","gaussian",1,0,3.24155405405406,-10.9983108108108,117.995777027027,6
"8428",12469,119,2006,"s","LMHL","gaussian",1,0,2.24155405405406,0.00168918918919303,-32.004222972973,3
"8670",40,168,2007,"s","LMHL","gaussian",1,0,-4.75844594594594,1.00168918918919,-52.004222972973,4
"8530",5350,78,2006,"s","LMHL","gaussian",1,0,-5.75844594594594,11.0016891891892,-32.004222972973,3
"10334",8698,95,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,4.00168918918919,149.995777027027,8
"8232",262,108,2005,"s","LMHL","gaussian",1,0,5.24155405405406,-3.99831081081081,-94.004222972973,2
"8737",13299,163,2007,"s","LMHL","gaussian",1,0,-4.75844594594594,6.00168918918919,-52.004222972973,4
"8467",11364,65,2006,"s","LMHL","gaussian",1,0,-2.75844594594594,3.00168918918919,-32.004222972973,3
"8714",300,50,2007,"s","LMHL","gaussian",5,0,-0.758445945945937,3.00168918918919,-52.004222972973,4
"8212",13766,104,2005,"s","LMHL","gaussian",1,0,-2.75844594594594,4.00168918918919,-94.004222972973,2
"9262",11250,98,2009,"s","LMHL","gaussian",1,0,-2.75844594594594,2.00168918918919,117.995777027027,6
"10333",1605,98,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,4.00168918918919,149.995777027027,8
"8487",4214,150,2006,"s","LMHL","gaussian",1,0,2.24155405405406,4.00168918918919,-32.004222972973,3
"8529",10075,110,2006,"s","LMHL","gaussian",1,0,-5.75844594594594,11.0016891891892,-32.004222972973,3
"8741",11430,77,2007,"s","LMHL","gaussian",1,0,-4.75844594594594,8.00168918918919,-52.004222972973,4
"8492",11558,153,2006,"s","LMHL","gaussian",1,0,-5.75844594594594,5.00168918918919,-32.004222972973,3
"10308",111,143,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,3.00168918918919,149.995777027027,8
"8491",12604,130,2006,"s","LMHL","gaussian",1,0,-5.75844594594594,4.00168918918919,-32.004222972973,3
"8896",2635,160,2008,"s","LMHL","gaussian",1,0,-0.758445945945937,-4.99831081081081,67.995777027027,5
"9189",11242,122,2009,"s","LMHL","gaussian",1,0,3.24155405405406,-3.99831081081081,117.995777027027,6
"9536",10142,65,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,-1.99831081081081,172.995777027027,7
"8505",648,151,2006,"s","LMHL","gaussian",1,0,-5.75844594594594,7.00168918918919,-32.004222972973,3
"9245",12514,196,2009,"s","LMHL","gaussian",3,0,-1.75844594594594,-4.99831081081081,117.995777027027,6
"8655",4386,131,2007,"s","LMHL","gaussian",1,0,-4.75844594594594,0.00168918918919303,-52.004222972973,4
"8374",12343,156,2006,"s","LMHL","gaussian",1,0,-2.75844594594594,-5.99831081081081,-32.004222972973,3
"8474",3207,142,2006,"s","LMHL","gaussian",1,0,-5.75844594594594,3.00168918918919,-32.004222972973,3
"10368",11644,140,2011,"s","LMHL","gaussian",1,0,0.241554054054063,-2.99831081081081,149.995777027027,8
"11111",12049,170,2013,"s","LMHL","gaussian",1,0,5.24155405405406,1.00168918918919,45.995777027027,10
"8981",1744,166,2008,"s","LMHL","gaussian",1,0,-0.758445945945937,-3.99831081081081,67.995777027027,5
"8194",11831,160,2005,"s","LMHL","gaussian",1,0,5.24155405405406,-1.99831081081081,-94.004222972973,2
"9461",2074,179,2010,"s","LMHL","gaussian",2,0,4.24155405405406,-8.99831081081081,172.995777027027,7
"9254",12427,157,2009,"s","LMHL","gaussian",1,0,3.24155405405406,-5.99831081081081,117.995777027027,6
"8710",7792,155,2007,"s","LMHL","gaussian",5,0,-0.758445945945937,2.00168918918919,-52.004222972973,4
"8427",429,124,2006,"s","LMHL","gaussian",1,0,-1.75844594594594,0.00168918918919303,-32.004222972973,3
"8611",10743,34,2007,"s","LMHL","gaussian",1,0,-4.75844594594594,-3.99831081081081,-52.004222972973,4
"9263",3247,172,2009,"s","LMHL","gaussian",1,0,-1.75844594594594,0.00168918918919303,117.995777027027,6
"9551",8414,130,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,0.00168918918919303,172.995777027027,7
"7976",2469,82,2004,"s","LMHL","gaussian",0,0,-1.75844594594594,4.00168918918919,171.995777027027,1
"8547",5712,140,2006,"s","LMHL","gaussian",1,0,2.24155405405406,4.00168918918919,-32.004222972973,3
"8197",10493,148,2005,"s","LMHL","gaussian",1,0,-2.75844594594594,1.00168918918919,-94.004222972973,2
"10244",9362,134,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,-2.99831081081081,149.995777027027,8
"10722",8062,143,2012,"s","LMHL","gaussian",1,0,2.24155405405406,-1.99831081081081,-137.004222972973,9
"8470",5485,100,2006,"s","LMHL","gaussian",1,0,-2.75844594594594,-0.998310810810807,-32.004222972973,2
"8889",10869,190,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,-4.99831081081081,67.995777027027,4
"9506",1134,136,2010,"s","LMHL","gaussian",2,0,-4.75844594594594,-4.99831081081081,172.995777027027,6
"8708",2758,155,2007,"s","LMHL","gaussian",1,0,-0.758445945945937,-1.99831081081081,-52.004222972973,3
"8976",3040,112,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,1.00168918918919,67.995777027027,4
"9555",10490,64,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,1.00168918918919,172.995777027027,6
"9572",12082,159,2010,"s","LMHL","gaussian",1,0,2.24155405405406,1.00168918918919,172.995777027027,6
"8920",5954,163,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,-3.99831081081081,67.995777027027,3
"8932",3657,96,2008,"s","LMHL","gaussian",4,0,-0.758445945945937,-4.99831081081081,67.995777027027,3
"8983",12955,144,2008,"s","LMHL","gaussian",0,0,-7.75844594594594,0.00168918918919303,67.995777027027,3
"9498",8230,165,2010,"s","LMHL","gaussian",1,0,4.24155405405406,-2.99831081081081,172.995777027027,5
"11871",12062,98,2014,"s","LMHL","gaussian",1,0,4.24155405405406,1.00168918918919,-17.004222972973,9
"10276",12461,173,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,-1.99831081081081,149.995777027027,6
"11053",2005,165,2013,"s","LMHL","gaussian",1,0,-2.75844594594594,-0.998310810810807,45.995777027027,8
"9569",10382,125,2010,"s","LMHL","gaussian",2,0,-4.75844594594594,0.00168918918919303,172.995777027027,5
"11039",4679,65,2013,"s","LMHL","gaussian",1,0,0.241554054054063,-1.99831081081081,45.995777027027,8
"8957",9780,125,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,-2.99831081081081,67.995777027027,3
"9207",1672,80,2009,"s","LMHL","gaussian",1,0,3.24155405405406,-12.9983108108108,117.995777027027,4
"10255",9908,68,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,-4.99831081081081,149.995777027027,6
"11739",2602,35,2014,"s","LMHL","gaussian",0,0,-5.75844594594594,-6.99831081081081,-17.004222972973,9
"9211",10390,73,2009,"s","LMHL","gaussian",3,0,-2.75844594594594,-7.99831081081081,117.995777027027,4
"9168",8853,128,2009,"s","LMHL","gaussian",3,0,-2.75844594594594,-9.99831081081081,117.995777027027,4
"8985",10214,71,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,2.00168918918919,67.995777027027,2
"10237",3892,134,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,-5.99831081081081,149.995777027027,5
"12415",12096,93,2015,"s","LMHL","gaussian",0,0,-7.75844594594594,19.0016891891892,13.995777027027,9
"8930",5128,124,2008,"s","LMHL","gaussian",1,0,-0.758445945945937,-4.99831081081081,67.995777027027,2
"8972",5375,83,2008,"s","LMHL","gaussian",1,0,-0.758445945945937,-3.99831081081081,67.995777027027,2
"9194",7200,105,2009,"s","LMHL","gaussian",1,0,3.24155405405406,-5.99831081081081,117.995777027027,3
"8923",8490,128,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,-3.99831081081081,67.995777027027,2
"8995",2399,43,2008,"s","LMHL","gaussian",1,0,-7.75844594594594,5.00168918918919,67.995777027027,2
"8936",3454,83,2008,"s","LMHL","gaussian",1,0,-0.758445945945937,-3.99831081081081,67.995777027027,2
"9521",14252,173,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,-4.99831081081081,172.995777027027,3
"11763",1474,125,2014,"s","LMHL","gaussian",1,0,4.24155405405406,-1.99831081081081,-17.004222972973,7
"13075",6441,101,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,0.00168918918919303,-121.004222972973,11
"10306",6064,152,2011,"s","LMHL","gaussian",1,0,0.241554054054063,-2.99831081081081,149.995777027027,4
"9181",7262,134,2009,"s","LMHL","gaussian",1,0,3.24155405405406,-7.99831081081081,117.995777027027,2
"9450",5476,110,2010,"s","LMHL","gaussian",2,0,-4.75844594594594,-11.9983108108108,172.995777027027,3
"10230",10205,112,2011,"s","LMHL","gaussian",1,0,-1.75844594594594,-8.99831081081081,149.995777027027,4
"11054",10487,160,2013,"s","LMHL","gaussian",1,0,-2.75844594594594,-1.99831081081081,45.995777027027,6
"10370",11584,96,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,9.00168918918919,149.995777027027,4
"11157",12998,183,2013,"s","LMHL","gaussian",1,0,-2.75844594594594,9.00168918918919,45.995777027027,6
"9692",10810,142,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,7.00168918918919,172.995777027027,3
"9216",1655,153,2009,"s","LMHL","gaussian",1,0,-1.75844594594594,-8.99831081081081,117.995777027027,2
"10712",1921,180,2012,"s","LMHL","gaussian",1,0,0.241554054054063,-6.99831081081081,-137.004222972973,5
"10238",250,151,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,-3.99831081081081,149.995777027027,4
"12185",11311,110,2015,"s","LMHL","gaussian",1,0,-7.75844594594594,1.00168918918919,13.995777027027,8
"9201",8254,79,2009,"s","LMHL","gaussian",1,0,-2.75844594594594,-3.99831081081081,117.995777027027,2
"9567",11381,97,2010,"s","LMHL","gaussian",0,0,-9.75844594594594,-1.99831081081081,172.995777027027,3
"9272",9804,40,2009,"s","LMHL","gaussian",3,0,-2.75844594594594,1.00168918918919,117.995777027027,2
"9591",1725,127,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,3.00168918918919,172.995777027027,3
"11127",10269,122,2013,"s","LMHL","gaussian",1,0,0.241554054054063,4.00168918918919,45.995777027027,6
"11881",6375,99,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,8.00168918918919,-17.004222972973,7
"10996",9897,140,2013,"s","LMHL","gaussian",1,0,7.24155405405406,-12.9983108108108,45.995777027027,6
"11901",10842,46,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,12.0016891891892,-17.004222972973,7
"10361",5836,36,2011,"s","LMHL","gaussian",0,0,-3.75844594594594,3.00168918918919,149.995777027027,4
"12255",52,55,2015,"s","LMHL","gaussian",1,0,-4.75844594594594,6.00168918918919,13.995777027027,8
"9129",9449,99,2009,"s","LMHL","gaussian",1,0,-1.75844594594594,-15.9983108108108,117.995777027027,2
"9454",7481,98,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,-11.9983108108108,172.995777027027,3
"9483",2654,75,2010,"s","LMHL","gaussian",1,0,4.24155405405406,-6.99831081081081,172.995777027027,3
"10269",13126,90,2011,"s","LMHL","gaussian",1,0,0.241554054054063,-0.998310810810807,149.995777027027,4
"9251",8243,110,2009,"s","LMHL","gaussian",1,0,-2.75844594594594,-4.99831081081081,117.995777027027,2
"9266",13899,130,2009,"s","LMHL","gaussian",1,0,-1.75844594594594,-6.99831081081081,117.995777027027,2
"9233",8729,115,2009,"s","LMHL","gaussian",1,0,-2.75844594594594,-7.99831081081081,117.995777027027,2
"10514",2209,127,2011,"s","LMHL","gaussian",1,0,0.241554054054063,2.00168918918919,149.995777027027,4
"12513",7623,79,2016,"s","LMHL","gaussian",1,0,0.241554054054063,2.00168918918919,-55.004222972973,9
"9001",9561,123,2008,"s","LMHL","gaussian",1,0,-0.758445945945937,-3.99831081081081,67.995777027027,2
"10243",11990,124,2011,"s","LMHL","gaussian",1,0,0.241554054054063,-4.99831081081081,149.995777027027,3
"10257",7439,90,2011,"s","LMHL","gaussian",1,0,0.241554054054063,-2.99831081081081,149.995777027027,3
"10234",5075,136,2011,"s","LMHL","gaussian",1,0,0.241554054054063,-6.99831081081081,149.995777027027,3
"11741",12710,165,2014,"s","LMHL","gaussian",1,0,4.24155405405406,-6.99831081081081,-17.004222972973,6
"11079",4336,167,2013,"s","LMHL","gaussian",1,0,-2.75844594594594,-1.99831081081081,45.995777027027,5
"11750",13517,101,2014,"s","LMHL","gaussian",1,0,4.24155405405406,-3.99831081081081,-17.004222972973,6
"13039",11346,86,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,-3.99831081081081,-121.004222972973,10
"11868",572,127,2014,"s","LMHL","gaussian",1,0,-2.75844594594594,5.00168918918919,-17.004222972973,6
"12264",12647,155,2015,"s","LMHL","gaussian",1,0,-4.75844594594594,7.00168918918919,13.995777027027,7
"12603",3989,178,2016,"s","LMHL","gaussian",1,0,6.24155405405406,12.0016891891892,-55.004222972973,8
"12202",2042,83,2015,"s","LMHL","gaussian",1,0,2.24155405405406,3.00168918918919,13.995777027027,7
"10261",6196,69,2011,"s","LMHL","gaussian",1,0,0.241554054054063,-0.998310810810807,149.995777027027,3
"12296",4943,127,2015,"s","LMHL","gaussian",0,0,-4.75844594594594,10.0016891891892,13.995777027027,7
"9590",5898,80,2010,"s","LMHL","gaussian",1,0,2.24155405405406,2.00168918918919,172.995777027027,2
"10316",7522,109,2011,"s","LMHL","gaussian",0,0,0.241554054054063,0.00168918918919303,149.995777027027,3
"9532",14325,82,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,-3.99831081081081,172.995777027027,2
"11074",7409,182,2013,"s","LMHL","gaussian",1,0,0.241554054054063,-0.998310810810807,45.995777027027,5
"11804",11808,159,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,2.00168918918919,-17.004222972973,6
"11784",2592,92,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,0.00168918918919303,-17.004222972973,6
"9531",13112,158,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,-1.99831081081081,172.995777027027,2
"10763",6693,144,2012,"s","LMHL","gaussian",2,0,0.241554054054063,2.00168918918919,-137.004222972973,4
"12612",11744,85,2016,"s","LMHL","gaussian",1,0,0.241554054054063,12.0016891891892,-55.004222972973,8
"12801",286,138,2017,"s","LMHL","gaussian",1,0,0.241554054054063,2.00168918918919,28.995777027027,9
"10285",4961,101,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,0.00168918918919303,149.995777027027,3
"11108",8811,155,2013,"s","LMHL","gaussian",1,0,0.241554054054063,3.00168918918919,45.995777027027,5
"12317",11307,86,2015,"s","LMHL","gaussian",1,0,-7.75844594594594,11.0016891891892,13.995777027027,7
"12328",13578,142,2015,"s","LMHL","gaussian",1,0,0.241554054054063,12.0016891891892,13.995777027027,7
"10358",9161,114,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,4.00168918918919,149.995777027027,3
"12634",7281,72,2016,"s","LMHL","gaussian",0,0,0.241554054054063,17.0016891891892,-55.004222972973,8
"10293",2163,62,2011,"s","LMHL","gaussian",1,0,-3.75844594594594,2.00168918918919,149.995777027027,3
"11861",5104,136,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,5.00168918918919,-17.004222972973,6
"13129",4836,159,2018,"s","LMHL","gaussian",1,0,-2.75844594594594,6.00168918918919,-121.004222972973,10
"9533",4959,82,2010,"s","LMHL","gaussian",1,0,-4.75844594594594,-5.99831081081081,172.995777027027,2
"12276",1258,139,2015,"s","LMHL","gaussian",1,0,-7.75844594594594,7.00168918918919,13.995777027027,7
"12874",5058,93,2017,"s","LMHL","gaussian",1,0,7.24155405405406,3.00168918918919,28.995777027027,9
"11746",12565,104,2014,"s","LMHL","gaussian",1,0,-5.75844594594594,-3.99831081081081,-17.004222972973,5
"12159",10026,187,2015,"s","LMHL","gaussian",1,0,2.24155405405406,6.00168918918919,13.995777027027,6
"10256",9637,43,2011,"s","LMHL","gaussian",1,0,0.241554054054063,-3.99831081081081,149.995777027027,2
"11071",909,113,2013,"s","LMHL","gaussian",1,0,7.24155405405406,-0.998310810810807,45.995777027027,4
"13425",8271,171,2019,"s","LMHL","gaussian",1,0,-2.75844594594594,-0.998310810810807,8.99577702702703,10
"12860",1413,34,2017,"s","LMHL","gaussian",1,0,-2.75844594594594,4.00168918918919,28.995777027027,8
"11013",3284,169,2013,"s","LMHL","gaussian",1,0,0.241554054054063,-3.99831081081081,45.995777027027,4
"10323",1652,98,2011,"s","LMHL","gaussian",0,0,-3.75844594594594,3.00168918918919,149.995777027027,2
"11807",348,126,2014,"s","LMHL","gaussian",2,0,-5.75844594594594,2.00168918918919,-17.004222972973,5
"11010",8573,180,2013,"s","LMHL","gaussian",1,0,-2.75844594594594,-4.99831081081081,45.995777027027,4
