"","LambHindLeg","Sur1","ID","Sex","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"6276",166,1,11193,2,1,-1.712745719721,-177.706404565631,-2.20435263740318,1999
"6525",163,1,8593,2,1,-5.712745719721,-41.7064045656309,-2.20435263740318,2000
"7506",160,1,2421,2,1,1.287254280279,-8.70640456563092,-5.20435263740318,2003
"7687",156,1,5983,2,1,1.287254280279,-8.70640456563092,1.79564736259682,2003
"6357",166,1,3178,2,1,-2.712745719721,-177.706404565631,3.79564736259682,1999
"7190",156,1,2402,2,1,-1.712745719721,-167.706404565631,-3.20435263740318,2002
"8696",162,1,10426,2,1,-0.712745719720999,-55.7064045656309,1.79564736259682,2007
"8743",166,1,1740,2,1,-4.712745719721,-55.7064045656309,6.79564736259682,2007
"8974",162,1,4787,2,1,-7.712745719721,64.2935954343691,0.795647362596824,2008
"8958",141,1,9526,2,1,-7.712745719721,64.2935954343691,-2.20435263740318,2008
"8715",147,1,145,2,1,-4.712745719721,-55.7064045656309,2.79564736259682,2007
"8922",157,1,11308,2,1,-6.712745719721,64.2935954343691,-3.20435263740318,2008
"8915",155,1,7305,2,1,-0.712745719720999,64.2935954343691,-4.20435263740318,2008
"8953",148,1,9684,2,1,-6.712745719721,64.2935954343691,-3.20435263740318,2008
"11837",149,0,12042,2,1,-5.712745719721,-20.7064045656309,1.79564736259682,2014
"13058",155,1,2423,2,1,-2.712745719721,-124.706404565631,-2.20435263740318,2018
"4618",176,1,9482,2,0,2.287254280279,-88.7064045656309,-0.204352637403176,1991
"4794",163,1,1769,2,0,-1.712745719721,-181.706404565631,17.7956473625968,1992
"6319",174,1,2375,2,0,-2.712745719721,-177.706404565631,0.795647362596824,1999
"6330",165,1,8566,2,0,-2.712745719721,-177.706404565631,0.795647362596824,1999
"6450",175,1,10867,2,0,-3.712745719721,-41.7064045656309,-11.2043526374032,2000
"4233",156,1,12175,2,0,-3.712745719721,-291.706404565631,-7.20435263740318,1989
"4433",171,1,7159,2,0,0.287254280279001,-212.706404565631,4.79564736259682,1990
"4388",174,1,8359,2,0,0.287254280279001,-212.706404565631,0.795647362596824,1990
"4611",177,1,12400,2,0,2.287254280279,-88.7064045656309,1.79564736259682,1991
"4762",172,1,13178,2,0,-0.712745719720999,-181.706404565631,0.795647362596824,1992
"4387",181,0,14248,2,0,2.287254280279,-212.706404565631,0.795647362596824,1990
"4517",171,1,11579,2,0,1.287254280279,-88.7064045656309,-7.20435263740318,1991
"4568",175,1,3910,2,0,2.287254280279,-88.7064045656309,-7.20435263740318,1991
"4436",175,1,2725,2,0,0.287254280279001,-212.706404565631,4.79564736259682,1990
"4964",178,1,13789,2,0,-1.712745719721,-59.7064045656309,-3.20435263740318,1993
"4438",173,0,13337,2,0,0.287254280279001,-212.706404565631,-12.2043526374032,1990
"4778",170,1,12607,2,0,-1.712745719721,-181.706404565631,2.79564736259682,1992
"4306",172,1,10095,2,0,6.287254280279,-291.706404565631,-3.20435263740318,1989
"4644",176,1,4341,2,0,2.287254280279,-88.7064045656309,2.79564736259682,1991
"4583",179,1,14124,2,0,2.287254280279,-88.7064045656309,-5.20435263740318,1991
"4731",173,1,12740,2,0,-1.712745719721,-181.706404565631,-8.20435263740318,1992
"5339",170,1,5770,2,0,6.287254280279,-145.706404565631,0.795647362596824,1995
"4735",174,0,6319,2,0,-1.712745719721,-181.706404565631,-4.20435263740318,1992
"4471",183,1,8067,2,0,2.287254280279,-212.706404565631,4.79564736259682,1990
"5047",166,1,10146,2,0,3.287254280279,-59.7064045656309,4.79564736259682,1993
"4407",173,1,9546,2,0,2.287254280279,-212.706404565631,3.79564736259682,1990
"4733",168,1,12574,2,0,-1.712745719721,-181.706404565631,-6.20435263740318,1992
"4663",178,1,6108,2,0,1.287254280279,-88.7064045656309,-0.204352637403176,1991
"4779",169,1,10766,2,0,2.287254280279,-181.706404565631,2.79564736259682,1992
"4415",159,1,11436,2,0,12.287254280279,-212.706404565631,7.79564736259682,1990
"5405",167,1,10112,2,0,4.287254280279,-145.706404565631,9.79564736259682,1995
"4556",170,1,13084,2,0,2.287254280279,-88.7064045656309,-9.20435263740318,1991
"5059",174,1,11682,2,0,1.287254280279,-59.7064045656309,0.795647362596824,1993
"4612",168,1,9509,2,0,2.287254280279,-88.7064045656309,0.795647362596824,1991
"4434",163,1,5344,2,0,0.287254280279001,-212.706404565631,17.7956473625968,1990
"4420",159,1,8195,2,0,0.287254280279001,-212.706404565631,8.79564736259682,1990
"4786",158,1,1152,2,0,-1.712745719721,-181.706404565631,0.795647362596824,1992
"4475",175,1,7839,2,0,0.287254280279001,-212.706404565631,7.79564736259682,1990
"4723",166,1,2712,2,0,-0.712745719720999,-181.706404565631,-10.2043526374032,1992
"4915",176,1,8334,2,0,1.287254280279,-59.7064045656309,-7.20435263740318,1993
"4722",160,1,3597,2,0,1.287254280279,-181.706404565631,-12.2043526374032,1992
"5137",174,0,1202,2,0,2.287254280279,-67.7064045656309,-6.20435263740318,1994
"5347",167,1,7515,2,0,5.287254280279,-145.706404565631,1.79564736259682,1995
"4752",155,1,3238,2,0,-0.712745719720999,-181.706404565631,-2.20435263740318,1992
"4978",171,0,4281,2,0,2.287254280279,-59.7064045656309,-2.20435263740318,1993
"5401",154,1,12841,2,0,6.287254280279,-145.706404565631,7.79564736259682,1995
"4909",175,1,3747,2,0,3.287254280279,-59.7064045656309,-11.2043526374032,1993
"5618",184,1,6342,2,0,2.287254280279,72.2935954343691,5.79564736259682,1996
"4931",173,1,630,2,0,-1.712745719721,-59.7064045656309,-5.20435263740318,1993
"5349",163,1,640,2,0,1.287254280279,-145.706404565631,2.79564736259682,1995
"6342",150,1,1085,2,0,3.287254280279,-177.706404565631,-3.20435263740318,1999
"4926",169,1,11215,2,0,1.287254280279,-59.7064045656309,-6.20435263740318,1993
"5584",181,0,6854,2,0,1.287254280279,72.2935954343691,4.79564736259682,1996
"6490",169,1,9467,2,0,-3.712745719721,-41.7064045656309,-4.20435263740318,2000
"5808",167,1,4469,2,0,-2.712745719721,39.2935954343691,-0.204352637403176,1997
"5654",175,1,665,2,0,1.287254280279,72.2935954343691,18.7956473625968,1996
"5376",151,1,10052,2,0,1.287254280279,-145.706404565631,5.79564736259682,1995
"5660",171,0,6437,2,0,0.287254280279001,72.2935954343691,6.79564736259682,1996
"5392",160,1,9195,2,0,4.287254280279,-145.706404565631,7.79564736259682,1995
"4966",148,1,2841,2,0,-1.712745719721,-59.7064045656309,-2.20435263740318,1993
"5395",176,1,97,2,0,1.287254280279,-145.706404565631,8.79564736259682,1995
"6343",162,1,3019,2,0,3.287254280279,-177.706404565631,0.795647362596824,1999
"6337",175,1,2027,2,0,3.287254280279,-177.706404565631,1.79564736259682,1999
"5360",146,1,9608,2,0,1.287254280279,-145.706404565631,3.79564736259682,1995
"7175",164,1,9229,2,0,-1.712745719721,-167.706404565631,-4.20435263740318,2002
"5387",153,1,11220,2,0,1.287254280279,-145.706404565631,6.79564736259682,1995
"6362",166,1,2911,2,0,-1.712745719721,-177.706404565631,10.7956473625968,1999
"6293",168,1,2508,2,0,3.287254280279,-177.706404565631,-4.20435263740318,1999
"6267",165,1,4597,2,0,-4.712745719721,-177.706404565631,-3.20435263740318,1999
"6299",164,1,7777,2,0,3.287254280279,-177.706404565631,-0.204352637403176,1999
"6296",167,1,12100,2,0,-4.712745719721,-177.706404565631,0.795647362596824,1999
"6359",163,1,6381,2,0,-4.712745719721,-177.706404565631,8.79564736259682,1999
"6280",155,1,355,2,0,-4.712745719721,-177.706404565631,-3.20435263740318,1999
"7144",157,1,8818,2,0,3.287254280279,-167.706404565631,-23.2043526374032,2002
"6272",169,1,2089,2,0,3.287254280279,-177.706404565631,-2.20435263740318,1999
"7551",173,1,8460,2,0,4.287254280279,-8.70640456563092,1.79564736259682,2003
"6444",170,1,5848,2,0,-3.712745719721,-41.7064045656309,-17.2043526374032,2000
"6769",168,0,8494,2,0,-0.712745719720999,148.293595434369,-15.2043526374032,2001
"7184",167,1,9107,2,0,3.287254280279,-167.706404565631,-1.20435263740318,2002
"7174",177,1,9620,2,0,-1.712745719721,-167.706404565631,-4.20435263740318,2002
"6318",172,1,6898,2,0,-4.712745719721,-177.706404565631,1.79564736259682,1999
"6281",172,1,1788,2,0,3.287254280279,-177.706404565631,-2.20435263740318,1999
"7571",173,1,12970,2,0,-1.712745719721,-8.70640456563092,3.79564736259682,2003
"5819",157,1,10457,2,0,3.287254280279,39.2935954343691,-0.204352637403176,1997
"6302",168,1,3192,2,0,-2.712745719721,-177.706404565631,1.79564736259682,1999
"7220",165,1,5426,2,0,-1.712745719721,-167.706404565631,0.795647362596824,2002
"7165",164,1,11837,2,0,-1.712745719721,-167.706404565631,-5.20435263740318,2002
"7246",176,1,9598,2,0,-1.712745719721,-167.706404565631,5.79564736259682,2002
"7574",179,1,1880,2,0,-1.712745719721,-8.70640456563092,1.79564736259682,2003
"6297",159,1,2685,2,0,3.287254280279,-177.706404565631,-0.204352637403176,1999
"7159",171,1,7763,2,0,3.287254280279,-167.706404565631,-9.20435263740318,2002
"7193",155,1,9757,2,0,-1.712745719721,-167.706404565631,-2.20435263740318,2002
"6287",160,1,1858,2,0,-4.712745719721,-177.706404565631,-1.20435263740318,1999
"6569",176,1,11890,2,0,-5.712745719721,-41.7064045656309,2.79564736259682,2000
"7155",165,1,10827,2,0,3.287254280279,-167.706404565631,-9.20435263740318,2002
"6338",166,1,2265,2,0,3.287254280279,-177.706404565631,1.79564736259682,1999
"7692",180,1,8000,2,0,1.287254280279,-8.70640456563092,2.79564736259682,2003
"6317",164,1,5893,2,0,-4.712745719721,-177.706404565631,2.79564736259682,1999
"7197",166,1,8210,2,0,-1.712745719721,-167.706404565631,-1.20435263740318,2002
"7941",170,0,10110,2,0,1.287254280279,168.293595434369,0.795647362596824,2004
"8215",166,1,1299,2,0,-2.712745719721,-97.7064045656309,3.79564736259682,2005
"8740",159,1,686,2,0,-4.712745719721,-55.7064045656309,5.79564736259682,2007
"6557",167,1,4611,2,0,-0.712745719720999,-41.7064045656309,-1.20435263740318,2000
"7233",164,1,12177,2,0,3.287254280279,-167.706404565631,-0.204352637403176,2002
"8152",165,1,10488,2,0,-0.712745719720999,-97.7064045656309,-2.20435263740318,2005
"6460",166,1,9825,2,0,-3.712745719721,-41.7064045656309,-11.2043526374032,2000
"7201",168,1,12138,2,0,-1.712745719721,-167.706404565631,-1.20435263740318,2002
"7622",176,1,1699,2,0,-1.712745719721,-8.70640456563092,6.79564736259682,2003
"7235",166,1,116,2,0,6.287254280279,-167.706404565631,2.79564736259682,2002
"7543",172,1,2390,2,0,-1.712745719721,-8.70640456563092,-1.20435263740318,2003
"6532",174,1,1943,2,0,-3.712745719721,-41.7064045656309,-0.204352637403176,2000
"7508",177,1,14133,2,0,1.287254280279,-8.70640456563092,-5.20435263740318,2003
"7194",153,1,11005,2,0,-1.712745719721,-167.706404565631,-5.20435263740318,2002
"8201",162,1,576,2,0,-2.712745719721,-97.7064045656309,-1.20435263740318,2005
"7216",153,1,10576,2,0,3.287254280279,-167.706404565631,-2.20435263740318,2002
"8657",158,0,11483,2,0,-0.712745719720999,-55.7064045656309,-1.20435263740318,2007
"7217",154,1,13253,2,0,3.287254280279,-167.706404565631,-1.20435263740318,2002
"7539",169,1,2605,2,0,4.287254280279,-8.70640456563092,-2.20435263740318,2003
"7205",166,1,9607,2,0,3.287254280279,-167.706404565631,-3.20435263740318,2002
"7533",174,1,1326,2,0,1.287254280279,-8.70640456563092,-3.20435263740318,2003
"8233",164,1,8453,2,0,-0.712745719720999,-97.7064045656309,10.7956473625968,2005
"7570",172,1,13741,2,0,-1.712745719721,-8.70640456563092,4.79564736259682,2003
"7529",167,1,14007,2,0,1.287254280279,-8.70640456563092,-3.20435263740318,2003
"7245",135,1,11300,2,0,-1.712745719721,-167.706404565631,2.79564736259682,2002
"8584",172,1,7498,2,0,-0.712745719720999,-55.7064045656309,-15.2043526374032,2007
"7513",175,1,10880,2,0,-1.712745719721,-8.70640456563092,-6.20435263740318,2003
"7813",174,1,4405,2,0,-1.712745719721,168.293595434369,-6.20435263740318,2004
"8147",170,1,13519,2,0,-2.712745719721,-97.7064045656309,-2.20435263740318,2005
"8620",165,1,4358,2,0,-4.712745719721,-55.7064045656309,-3.20435263740318,2007
"8133",171,1,14017,2,0,5.287254280279,-97.7064045656309,-5.20435263740318,2005
"11128",168,0,4148,2,0,0.287254280279001,42.2935954343691,3.79564736259682,2013
"7536",166,1,12244,2,0,-1.712745719721,-8.70640456563092,-2.20435263740318,2003
"8671",164,1,12910,2,0,-4.712745719721,-55.7064045656309,0.795647362596824,2007
"8688",175,1,4797,2,0,-0.712745719720999,-55.7064045656309,-0.204352637403176,2007
"8843",165,0,6191,2,0,-7.712745719721,64.2935954343691,-14.2043526374032,2008
"8506",174,1,3643,2,0,-5.712745719721,-35.7064045656309,6.79564736259682,2006
"8742",175,1,5691,2,0,-4.712745719721,-55.7064045656309,7.79564736259682,2007
"8145",166,1,9062,2,0,-2.712745719721,-97.7064045656309,-4.20435263740318,2005
"9119",168,1,4018,2,0,4.287254280279,114.293595434369,-20.2043526374032,2009
"8637",175,1,8053,2,0,-4.712745719721,-55.7064045656309,-2.20435263740318,2007
"9146",176,1,582,2,0,-2.712745719721,114.293595434369,-11.2043526374032,2009
"9151",163,1,6709,2,0,-2.712745719721,114.293595434369,-11.2043526374032,2009
"8502",159,0,13778,2,0,2.287254280279,-35.7064045656309,4.79564736259682,2006
"8633",166,0,11029,2,0,-4.712745719721,-55.7064045656309,-3.20435263740318,2007
"7573",164,1,9283,2,0,-1.712745719721,-8.70640456563092,2.79564736259682,2003
"8430",166,0,6378,2,0,-5.712745719721,-35.7064045656309,-0.204352637403176,2006
"8886",158,1,13251,2,0,-6.712745719721,64.2935954343691,-5.20435263740318,2008
"7523",160,1,6757,2,0,4.287254280279,-8.70640456563092,-4.20435263740318,2003
"8598",166,1,11340,2,0,-4.712745719721,-55.7064045656309,-7.20435263740318,2007
"8748",176,1,10289,2,0,-0.712745719720999,-55.7064045656309,6.79564736259682,2007
"9170",175,1,13200,2,0,-2.712745719721,114.293595434369,-3.20435263740318,2009
"9185",172,1,10097,2,0,-2.712745719721,114.293595434369,-3.20435263740318,2009
"11121",176,1,12516,2,0,-2.712745719721,42.2935954343691,3.79564736259682,2013
"8513",175,1,9795,2,0,-5.712745719721,-35.7064045656309,8.79564736259682,2006
"8586",166,1,1414,2,0,-4.712745719721,-55.7064045656309,-11.2043526374032,2007
"8119",145,1,4003,2,0,5.287254280279,-97.7064045656309,-10.2043526374032,2005
"8717",166,1,6265,2,0,-4.712745719721,-55.7064045656309,-0.204352637403176,2007
"8692",166,1,8819,2,0,-4.712745719721,-55.7064045656309,1.79564736259682,2007
"8724",167,0,2914,2,0,-4.712745719721,-55.7064045656309,1.79564736259682,2007
"8588",150,1,7076,2,0,-0.712745719720999,-55.7064045656309,-23.2043526374032,2007
"8847",169,1,8229,2,0,-3.712745719721,64.2935954343691,-19.2043526374032,2008
"9556",174,1,12575,2,0,2.287254280279,169.293595434369,-11.2043526374032,2010
"8612",155,1,1012,2,0,-0.712745719720999,-55.7064045656309,-5.20435263740318,2007
"9502",171,1,11810,2,0,-4.712745719721,169.293595434369,-3.20435263740318,2010
"8901",170,1,7421,2,0,-3.712745719721,64.2935954343691,-8.20435263740318,2008
"8666",162,1,12684,2,0,-4.712745719721,-55.7064045656309,0.795647362596824,2007
"10768",177,1,11003,2,0,0.287254280279001,-140.706404565631,2.79564736259682,2012
"9186",165,1,11174,2,0,-2.712745719721,114.293595434369,-3.20435263740318,2009
"9492",174,1,5425,2,0,-4.712745719721,169.293595434369,-4.20435263740318,2010
"10798",151,1,10494,2,0,0.287254280279001,-140.706404565631,3.79564736259682,2012
"8885",164,1,3759,2,0,-7.712745719721,64.2935954343691,-6.20435263740318,2008
"9596",168,0,6976,2,0,2.287254280279,169.293595434369,-6.20435263740318,2010
"8654",157,1,10660,2,0,-4.712745719721,-55.7064045656309,-1.20435263740318,2007
"8966",155,1,751,2,0,-3.712745719721,64.2935954343691,-6.20435263740318,2008
"9250",164,1,3802,2,0,-2.712745719721,114.293595434369,-5.20435263740318,2009
"10313",165,1,6408,2,0,-3.712745719721,146.293595434369,-1.20435263740318,2011
"10732",164,1,1863,2,0,2.287254280279,-140.706404565631,-1.20435263740318,2012
"9268",174,1,6952,2,0,3.287254280279,114.293595434369,-5.20435263740318,2009
"8940",169,1,5559,2,0,-3.712745719721,64.2935954343691,-6.20435263740318,2008
"10723",162,1,9704,2,0,2.287254280279,-140.706404565631,-3.20435263740318,2012
"9228",164,1,3278,2,0,3.287254280279,114.293595434369,-10.2043526374032,2009
"11892",166,0,6492,2,0,0.287254280279001,-20.7064045656309,-0.204352637403176,2014
"10809",166,1,9192,2,0,0.287254280279001,-140.706404565631,9.79564736259682,2012
"10709",162,1,6654,2,0,2.287254280279,-140.706404565631,-9.20435263740318,2012
"11740",163,1,8872,2,0,0.287254280279001,-20.7064045656309,-5.20435263740318,2014
"11007",168,1,2364,2,0,0.287254280279001,42.2935954343691,-5.20435263740318,2013
"11822",167,1,520,2,0,4.287254280279,-20.7064045656309,-0.204352637403176,2014
"11017",174,1,232,2,0,7.287254280279,42.2935954343691,-4.20435263740318,2013
"10753",163,1,6741,2,0,0.287254280279001,-140.706404565631,1.79564736259682,2012
"12233",166,1,1395,2,0,-7.712745719721,10.2935954343691,5.79564736259682,2015
"11035",167,0,1199,2,0,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"12253",164,1,768,2,0,-7.712745719721,10.2935954343691,6.79564736259682,2015
"11880",170,1,10059,2,0,4.287254280279,-20.7064045656309,6.79564736259682,2014
"10781",173,1,8393,2,0,0.287254280279001,-140.706404565631,5.79564736259682,2012
"12569",161,1,10769,2,0,0.287254280279001,-58.7064045656309,7.79564736259682,2016
"10726",168,1,11322,2,0,2.287254280279,-140.706404565631,-3.20435263740318,2012
"10769",158,1,10802,2,0,0.287254280279001,-140.706404565631,3.79564736259682,2012
"11827",161,0,12305,2,0,0.287254280279001,-20.7064045656309,0.795647362596824,2014
"11096",178,0,1745,2,0,5.287254280279,42.2935954343691,1.79564736259682,2013
"11758",172,1,11140,2,0,4.287254280279,-20.7064045656309,-2.20435263740318,2014
"10745",166,1,60,2,0,8.287254280279,-140.706404565631,-2.20435263740318,2012
"12559",159,0,1058,2,0,8.287254280279,-58.7064045656309,6.79564736259682,2016
"11783",157,1,12861,2,0,4.287254280279,-20.7064045656309,-0.204352637403176,2014
"11823",156,1,2722,2,0,-5.712745719721,-20.7064045656309,2.79564736259682,2014
"12277",168,1,6896,2,0,-7.712745719721,10.2935954343691,6.79564736259682,2015
"10780",162,1,862,2,0,0.287254280279001,-140.706404565631,4.79564736259682,2012
"12177",168,1,13840,2,0,-7.712745719721,10.2935954343691,5.79564736259682,2015
"10756",149,1,1637,2,0,2.287254280279,-140.706404565631,0.795647362596824,2012
"10746",151,1,2082,2,0,0.287254280279001,-140.706404565631,-1.20435263740318,2012
"12631",165,1,3088,2,0,0.287254280279001,-58.7064045656309,14.7956473625968,2016
"10771",174,1,976,2,0,0.287254280279001,-140.706404565631,2.79564736259682,2012
"11058",168,1,2944,2,0,0.287254280279001,42.2935954343691,-2.20435263740318,2013
"11792",164,1,7246,2,0,4.287254280279,-20.7064045656309,0.795647362596824,2014
"12210",172,0,336,2,0,-7.712745719721,10.2935954343691,3.79564736259682,2015
"12597",165,1,5330,2,0,0.287254280279001,-58.7064045656309,7.79564736259682,2016
"11895",167,0,4670,2,0,-5.712745719721,-20.7064045656309,9.79564736259682,2014
"12169",157,0,3938,2,0,-4.712745719721,10.2935954343691,-2.20435263740318,2015
"11063",170,1,4963,2,0,5.287254280279,42.2935954343691,-3.20435263740318,2013
"13113",165,1,7968,2,0,-0.712745719720999,-124.706404565631,0.795647362596824,2018
"12558",165,1,8253,2,0,2.287254280279,-58.7064045656309,4.79564736259682,2016
"12749",166,0,9981,2,0,7.287254280279,25.2935954343691,-4.20435263740318,2017
"12602",160,1,6343,2,0,0.287254280279001,-58.7064045656309,10.7956473625968,2016
"12491",169,1,3294,2,0,0.287254280279001,-58.7064045656309,4.79564736259682,2016
"11745",140,0,6229,2,0,0.287254280279001,-20.7064045656309,-5.20435263740318,2014
"12581",164,1,10615,2,0,8.287254280279,-58.7064045656309,8.79564736259682,2016
"12794",169,0,11188,2,0,-2.712745719721,25.2935954343691,-0.204352637403176,2017
