"","LambAugWeight","Sur1","ID","Sex","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"7823",8.6,0,6760,1,0,-1.96837944664031,172.754940711462,-8.40776014109348,2004
"8025",10.2,0,7138,1,0,4.03162055335969,172.754940711462,-15.4077601410935,2004
"8144",10.15,0,8653,1,0,-2.96837944664031,-93.2450592885376,-4.40776014109348,2005
"8880",10.1,0,4182,1,0,-0.968379446640313,68.7549407114624,-6.40776014109348,2008
"7797",13.15,0,6732,1,0,-1.96837944664031,172.754940711462,-8.40776014109348,2004
"8511",11.75,0,8651,1,0,2.03162055335969,-31.2450592885376,8.59223985890652,2006
"9451",11,0,7726,1,0,-2.96837944664031,173.754940711462,-10.4077601410935,2010
"9253",13.5,1,3833,1,0,3.03162055335969,118.754940711462,-5.40776014109348,2009
"8887",13.7,1,10570,1,0,-0.968379446640313,68.7549407114624,-9.40776014109348,2008
"8027",10,0,13049,1,0,4.03162055335969,172.754940711462,-3.40776014109348,2004
"9241",12,0,6012,1,0,-1.96837944664031,118.754940711462,-5.40776014109348,2009
"8182",12.5,1,6320,1,0,-2.96837944664031,-93.2450592885376,-0.407760141093476,2005
"8645",15.4,1,11923,1,0,-4.96837944664031,-51.2450592885376,-0.407760141093476,2007
"8745",14.1,1,8726,1,0,-4.96837944664031,-51.2450592885376,6.59223985890652,2007
"9448",12.9,0,11497,1,0,-4.96837944664031,173.754940711462,-11.4077601410935,2010
"8205",11.65,1,3998,1,0,-2.96837944664031,-93.2450592885376,2.59223985890652,2005
"9585",12.3,1,6540,1,0,-4.96837944664031,173.754940711462,2.59223985890652,2010
"7980",7.35,0,2425,1,0,1.03162055335969,172.754940711462,5.59223985890652,2004
"9056",14.1,0,9382,1,0,-3.96837944664031,68.7549407114624,-6.40776014109348,2008
"8700",12.8,1,4408,1,0,-4.96837944664031,-51.2450592885376,2.59223985890652,2007
"7945",7.25,0,12430,1,0,-1.96837944664031,172.754940711462,-0.407760141093476,2004
"9184",13.2,1,8198,1,0,-2.96837944664031,118.754940711462,-4.40776014109348,2009
"8214",8.6,0,13019,1,0,-2.96837944664031,-93.2450592885376,-0.407760141093476,2005
"9575",14.5,1,9274,1,0,-4.96837944664031,173.754940711462,1.59223985890652,2010
"10289",13.4,0,9408,1,0,-3.96837944664031,150.754940711462,0.592239858906524,2011
"10360",8.3,0,9055,1,0,-3.96837944664031,150.754940711462,5.59223985890652,2011
"8736",12.1,1,7080,1,0,-4.96837944664031,-51.2450592885376,6.59223985890652,2007
"10310",5.4,0,12776,1,0,-3.96837944664031,150.754940711462,1.59223985890652,2011
"8653",14.7,1,312,1,0,-4.96837944664031,-51.2450592885376,0.592239858906524,2007
"7970",9.05,0,10178,1,0,-1.96837944664031,172.754940711462,3.59223985890652,2004
"8699",14.3,1,4728,1,0,-4.96837944664031,-51.2450592885376,0.592239858906524,2007
"9148",13.6,0,13303,1,0,3.03162055335969,118.754940711462,-11.4077601410935,2009
"9526",7,0,4105,1,0,-4.96837944664031,173.754940711462,-3.40776014109348,2010
"8021",8.6,0,7881,1,0,4.03162055335969,172.754940711462,6.59223985890652,2004
"8156",9.3,1,10841,1,0,-2.96837944664031,-93.2450592885376,-4.40776014109348,2005
"8154",9.05,0,6202,1,0,-2.96837944664031,-93.2450592885376,-2.40776014109348,2005
"8962",14.2,1,8536,1,0,-6.96837944664031,68.7549407114624,-2.40776014109348,2008
"9218",15.9,1,11093,1,0,-2.96837944664031,118.754940711462,-8.40776014109348,2009
"9540",9.9,0,5620,1,0,-2.96837944664031,173.754940711462,-3.40776014109348,2010
"8501",13.8,0,5357,1,0,2.03162055335969,-31.2450592885376,4.59223985890652,2006
"9563",12.6,0,14108,1,0,2.03162055335969,173.754940711462,-0.407760141093476,2010
"9535",13.7,0,9068,1,0,-4.96837944664031,173.754940711462,-3.40776014109348,2010
"7544",14.9,1,11378,1,0,1.03162055335969,-4.24505928853756,-4.40776014109348,2003
"9495",13.5,1,3755,1,0,-2.96837944664031,173.754940711462,-5.40776014109348,2010
"9156",11.6,1,191,1,0,3.03162055335969,118.754940711462,-10.4077601410935,2009
"8621",12.8,1,3664,1,0,1.03162055335969,-51.2450592885376,-3.40776014109348,2007
"8656",11.3,0,12979,1,0,-4.96837944664031,-51.2450592885376,-1.40776014109348,2007
"10350",10.8,0,2478,1,0,-3.96837944664031,150.754940711462,-2.40776014109348,2011
"8721",11.7,1,3878,1,0,-0.968379446640313,-51.2450592885376,-1.40776014109348,2007
"9242",13.4,1,9070,1,0,-2.96837944664031,118.754940711462,-5.40776014109348,2009
"9527",12.6,0,7310,1,0,-2.96837944664031,173.754940711462,-2.40776014109348,2010
"8874",11.7,1,1450,1,0,-7.96837944664031,68.7549407114624,-8.40776014109348,2008
"8632",10.2,0,1098,1,0,-0.968379446640313,-51.2450592885376,-6.40776014109348,2007
"9157",12,1,10467,1,0,3.03162055335969,118.754940711462,-10.4077601410935,2009
"10305",10.8,0,14053,1,0,-3.96837944664031,150.754940711462,1.59223985890652,2011
"10265",12.3,0,11467,1,0,-3.96837944664031,150.754940711462,-0.407760141093476,2011
"9481",12.6,0,3401,1,0,-4.96837944664031,173.754940711462,-6.40776014109348,2010
"9053",10.9,0,12389,1,0,-3.96837944664031,68.7549407114624,-4.40776014109348,2008
"9463",11.3,0,13771,1,0,-4.96837944664031,173.754940711462,-8.40776014109348,2010
"10248",8.6,0,7428,1,0,-3.96837944664031,150.754940711462,-7.40776014109348,2011
"8695",12.1,1,12504,1,0,1.03162055335969,-51.2450592885376,0.592239858906524,2007
"8855",15.3,1,12465,1,0,-0.968379446640313,68.7549407114624,-9.40776014109348,2008
"8951",11,1,10994,1,0,-6.96837944664031,68.7549407114624,-0.407760141093476,2008
"9464",12.6,1,5572,1,0,-4.96837944664031,173.754940711462,-8.40776014109348,2010
"9225",13.5,1,13720,1,0,-1.96837944664031,118.754940711462,-9.40776014109348,2009
"10327",11.7,0,11064,1,0,-3.96837944664031,150.754940711462,0.592239858906524,2011
"10298",11,0,8635,1,0,0.0316205533596872,150.754940711462,-0.407760141093476,2011
"8935",12.2,1,6784,1,0,-0.968379446640313,68.7549407114624,-7.40776014109348,2008
"9171",12.4,1,8108,1,0,-1.96837944664031,118.754940711462,-7.40776014109348,2009
"8786",12.7,0,1673,1,0,-0.968379446640313,-51.2450592885376,1.59223985890652,2007
"8443",11.7,1,10327,1,0,2.03162055335969,-31.2450592885376,-2.40776014109348,2006
"9154",14.5,1,9373,1,0,-1.96837944664031,118.754940711462,-13.4077601410935,2009
"9456",13.1,0,2333,1,0,4.03162055335969,173.754940711462,-11.4077601410935,2010
"9132",13.9,0,4220,1,0,-1.96837944664031,118.754940711462,-13.4077601410935,2009
"9141",9,0,2043,1,0,-1.96837944664031,118.754940711462,-14.4077601410935,2009
"9490",15.4,0,12899,1,0,-2.96837944664031,173.754940711462,-4.40776014109348,2010
"10466",8.6,0,912,1,0,0.0316205533596872,150.754940711462,0.592239858906524,2011
"9258",9.7,0,7012,1,0,-2.96837944664031,118.754940711462,-0.407760141093476,2009
"9579",10.2,0,9390,1,0,-4.96837944664031,173.754940711462,1.59223985890652,2010
"10309",11.2,0,12047,1,0,-3.96837944664031,150.754940711462,2.59223985890652,2011
"9522",10.5,0,823,1,0,-4.96837944664031,173.754940711462,-3.40776014109348,2010
"9610",13.6,1,12236,1,0,-4.96837944664031,173.754940711462,3.59223985890652,2010
"9496",10.8,1,8674,1,0,-2.96837944664031,173.754940711462,-5.40776014109348,2010
"10264",14.4,0,11136,1,0,-1.96837944664031,150.754940711462,-1.40776014109348,2011
"9273",11.7,1,13301,1,0,-2.96837944664031,118.754940711462,2.59223985890652,2009
"10337",11.4,0,9275,1,0,-3.96837944664031,150.754940711462,3.59223985890652,2011
"9538",10.9,0,4309,1,0,4.03162055335969,173.754940711462,-3.40776014109348,2010
"10282",5.5,0,9248,1,0,0.0316205533596872,150.754940711462,-1.40776014109348,2011
"10328",12.3,0,12526,1,0,0.0316205533596872,150.754940711462,2.59223985890652,2011
"10312",9.7,0,10194,1,0,-3.96837944664031,150.754940711462,2.59223985890652,2011
"9542",9.6,0,12500,1,0,2.03162055335969,173.754940711462,-2.40776014109348,2010
"8549",12.75,1,5583,1,0,2.03162055335969,-31.2450592885376,1.59223985890652,2006
"9457",9.8,0,5155,1,0,-2.96837944664031,173.754940711462,-11.4077601410935,2010
"9603",11.8,1,10055,1,0,4.03162055335969,173.754940711462,-3.40776014109348,2010
"9691",7.1,0,11138,1,0,-4.96837944664031,173.754940711462,5.59223985890652,2010
"10324",13.7,0,5304,1,0,-3.96837944664031,150.754940711462,2.59223985890652,2011
"9529",6.1,0,2372,1,0,2.03162055335969,173.754940711462,-7.40776014109348,2010
"9588",9.1,0,12482,1,0,-2.96837944664031,173.754940711462,-1.40776014109348,2010
"9582",7.2,0,4721,1,0,-4.96837944664031,173.754940711462,-9.40776014109348,2010
"10246",10.1,0,7530,1,0,-3.96837944664031,150.754940711462,-4.40776014109348,2011
"10290",8.3,0,2422,1,0,-3.96837944664031,150.754940711462,-0.407760141093476,2011
"9587",9.2,0,11506,1,0,-4.96837944664031,173.754940711462,1.59223985890652,2010
"10292",10.5,0,10172,1,0,-3.96837944664031,150.754940711462,0.592239858906524,2011
"10294",11.3,0,440,1,0,-3.96837944664031,150.754940711462,1.59223985890652,2011
"9605",9.5,0,5683,1,0,-4.96837944664031,173.754940711462,2.59223985890652,2010
"9568",11.3,0,138,1,0,-4.96837944664031,173.754940711462,-1.40776014109348,2010
"10258",10.1,0,6716,1,0,-3.96837944664031,150.754940711462,-4.40776014109348,2011
"9601",12.9,0,5976,1,0,2.03162055335969,173.754940711462,1.59223985890652,2010
"10295",10.4,0,6762,1,0,-3.96837944664031,150.754940711462,0.592239858906524,2011
"10311",10.8,0,11799,1,0,-3.96837944664031,150.754940711462,1.59223985890652,2011
"9613",14.5,1,5024,1,0,2.03162055335969,173.754940711462,-0.407760141093476,2010
"10260",11.5,0,1350,1,0,0.0316205533596872,150.754940711462,-4.40776014109348,2011
"10326",9.9,0,1300,1,0,-3.96837944664031,150.754940711462,1.59223985890652,2011
"10461",11,0,10350,1,0,-3.96837944664031,150.754940711462,2.59223985890652,2011
"10500",9.5,0,7969,1,0,-3.96837944664031,150.754940711462,-0.407760141093476,2011
"10266",9.9,0,8400,1,0,-3.96837944664031,150.754940711462,-2.40776014109348,2011
"3531",14.8,1,5265,1,0,16.0316205533597,10.7549407114624,-5.40776014109348,1985
"3507",9.7,0,2693,1,0,9.03162055335969,10.7549407114624,-6.40776014109348,1985
"3551",11.5,0,6821,1,0,-0.968379446640313,10.7549407114624,-2.40776014109348,1985
"3651",13.4,0,3830,1,0,16.0316205533597,10.7549407114624,5.59223985890652,1985
"3657",14.9,0,3056,1,0,12.0316205533597,10.7549407114624,4.59223985890652,1985
"3672",11.8,0,13608,1,0,12.0316205533597,10.7549407114624,10.5922398589065,1985
"3889",16,1,3466,2,1,5.03162055335969,-167.245059288538,-1.40776014109348,1987
"4024",12.7,1,1641,2,1,5.03162055335969,-167.245059288538,7.59223985890652,1987
"4402",14.8,1,2380,2,1,0.0316205533596872,-208.245059288538,3.59223985890652,1990
"4260",11.2,1,11348,2,1,0.0316205533596872,-287.245059288538,3.59223985890652,1989
"4787",12.4,1,8878,2,1,-0.968379446640313,-177.245059288538,11.5922398589065,1992
"4427",14.9,1,13524,2,1,2.03162055335969,-208.245059288538,10.5922398589065,1990
"4479",13.8,1,5910,2,1,2.03162055335969,-208.245059288538,10.5922398589065,1990
"4412",14.5,1,6177,2,1,0.0316205533596872,-208.245059288538,5.59223985890652,1990
"4741",12.3,1,9967,2,1,-1.96837944664031,-177.245059288538,-3.40776014109348,1992
"3941",18,1,9861,2,1,5.03162055335969,-167.245059288538,7.59223985890652,1987
"4396",15.9,1,13995,2,1,0.0316205533596872,-208.245059288538,2.59223985890652,1990
"5362",8.4,1,6052,2,1,3.03162055335969,-141.245059288538,3.59223985890652,1995
"4633",15.2,1,1546,2,1,4.03162055335969,-84.2450592885376,2.59223985890652,1991
"4418",14.1,1,8341,2,1,0.0316205533596872,-208.245059288538,7.59223985890652,1990
"4814",9.8,1,13653,2,1,1.03162055335969,-177.245059288538,17.5922398589065,1992
"4801",14,1,9760,2,1,-0.968379446640313,-177.245059288538,1.59223985890652,1992
"4576",12.7,0,13537,2,1,2.03162055335969,-84.2450592885376,-4.40776014109348,1991
"4962",13,0,7646,2,1,-1.96837944664031,-55.2450592885376,-4.40776014109348,1993
"5183",16.8,0,14319,2,1,6.03162055335969,-63.2450592885376,-2.40776014109348,1994
"5623",12.6,1,1120,2,1,2.03162055335969,76.7549407114624,7.59223985890652,1996
"7226",14.099999,1,1187,2,1,-1.96837944664031,-163.245059288538,1.59223985890652,2002
"6313",10.1,1,1260,2,1,-4.96837944664031,-173.245059288538,-1.40776014109348,1999
"6314",12.1,1,5865,2,1,-4.96837944664031,-173.245059288538,-1.40776014109348,1999
"7555",11.4,1,12687,2,1,1.03162055335969,-4.24505928853756,-1.40776014109348,2003
"7511",9.5,1,13979,2,1,-1.96837944664031,-4.24505928853756,-6.40776014109348,2003
"7494",20.65,1,6614,2,1,4.03162055335969,-4.24505928853756,-11.4077601410935,2003
"7564",13.85,1,1538,2,1,-1.96837944664031,-4.24505928853756,3.59223985890652,2003
"7565",15.1,1,3409,2,1,-1.96837944664031,-4.24505928853756,3.59223985890652,2003
"6553",13.6,1,14275,2,1,-5.96837944664031,-37.2450592885376,1.59223985890652,2000
"6554",14.8,1,12363,2,1,-5.96837944664031,-37.2450592885376,1.59223985890652,2000
"7180",13.4,1,1733,2,1,3.03162055335969,-163.245059288538,-2.40776014109348,2002
"6573",13.7,1,8765,2,1,-5.96837944664031,-37.2450592885376,3.59223985890652,2000
"7185",13.099999,1,5949,2,1,3.03162055335969,-163.245059288538,-3.40776014109348,2002
"6276",14.9,1,11193,2,1,-1.96837944664031,-173.245059288538,-2.40776014109348,1999
"6525",14.2,1,8593,2,1,-5.96837944664031,-37.2450592885376,-2.40776014109348,2000
"7506",11.9,1,2421,2,1,1.03162055335969,-4.24505928853756,-5.40776014109348,2003
"7687",12.25,1,5983,2,1,1.03162055335969,-4.24505928853756,1.59223985890652,2003
"6357",16.1,1,3178,2,1,-2.96837944664031,-173.245059288538,3.59223985890652,1999
"7190",10.4,1,2402,2,1,-1.96837944664031,-163.245059288538,-3.40776014109348,2002
"8696",13.9,1,10426,2,1,-0.968379446640313,-51.2450592885376,1.59223985890652,2007
"8743",14.7,1,1740,2,1,-4.96837944664031,-51.2450592885376,6.59223985890652,2007
"8974",15.3,1,4787,2,1,-7.96837944664031,68.7549407114624,0.592239858906524,2008
"8958",10,1,9526,2,1,-7.96837944664031,68.7549407114624,-2.40776014109348,2008
"8715",10.2,1,145,2,1,-4.96837944664031,-51.2450592885376,2.59223985890652,2007
"8922",12.7,1,11308,2,1,-6.96837944664031,68.7549407114624,-3.40776014109348,2008
"8915",12.7,1,7305,2,1,-0.968379446640313,68.7549407114624,-4.40776014109348,2008
"8953",10.2,1,9684,2,1,-6.96837944664031,68.7549407114624,-3.40776014109348,2008
"11837",9.4,0,12042,2,1,-5.96837944664031,-16.2450592885376,1.59223985890652,2014
"13058",11.9,1,2423,2,1,-2.96837944664031,-120.245059288538,-2.40776014109348,2018
"4618",18,1,9482,2,0,2.03162055335969,-84.2450592885376,-0.407760141093476,1991
"4794",12.2,1,1769,2,0,-1.96837944664031,-177.245059288538,17.5922398589065,1992
"6319",16.4,1,2375,2,0,-2.96837944664031,-173.245059288538,0.592239858906524,1999
"6330",16,1,8566,2,0,-2.96837944664031,-173.245059288538,0.592239858906524,1999
"6450",17.2,1,10867,2,0,-3.96837944664031,-37.2450592885376,-11.4077601410935,2000
"4233",15.1,1,12175,2,0,-3.96837944664031,-287.245059288538,-7.40776014109348,1989
"4433",17.4,1,7159,2,0,0.0316205533596872,-208.245059288538,4.59223985890652,1990
"4388",19.1,1,8359,2,0,0.0316205533596872,-208.245059288538,0.592239858906524,1990
"4611",17.8,1,12400,2,0,2.03162055335969,-84.2450592885376,1.59223985890652,1991
"4762",15.8,1,13178,2,0,-0.968379446640313,-177.245059288538,0.592239858906524,1992
"3920",17.8,1,2955,2,0,5.03162055335969,-167.245059288538,2.59223985890652,1987
"4387",19.1,0,14248,2,0,2.03162055335969,-208.245059288538,0.592239858906524,1990
"4517",16.7,1,11579,2,0,1.03162055335969,-84.2450592885376,-7.40776014109348,1991
"4568",17,1,3910,2,0,2.03162055335969,-84.2450592885376,-7.40776014109348,1991
"4020",18.3,1,12562,2,0,6.03162055335969,-167.245059288538,9.59223985890652,1987
"4436",21,1,2725,2,0,0.0316205533596872,-208.245059288538,4.59223985890652,1990
"4964",17.8,1,13789,2,0,-1.96837944664031,-55.2450592885376,-3.40776014109348,1993
"4438",20.6,0,13337,2,0,0.0316205533596872,-208.245059288538,-12.4077601410935,1990
"4778",15.8,1,12607,2,0,-1.96837944664031,-177.245059288538,2.59223985890652,1992
"4019",18.5,1,955,2,0,5.03162055335969,-167.245059288538,-6.40776014109348,1987
"4023",18.8,1,12209,2,0,6.03162055335969,-167.245059288538,2.59223985890652,1987
"3884",17.5,1,6999,2,0,5.03162055335969,-167.245059288538,-1.40776014109348,1987
"4306",18,1,10095,2,0,6.03162055335969,-287.245059288538,-3.40776014109348,1989
"4644",18.5,1,4341,2,0,2.03162055335969,-84.2450592885376,2.59223985890652,1991
"4583",18.2,1,14124,2,0,2.03162055335969,-84.2450592885376,-5.40776014109348,1991
"4731",16.9,1,12740,2,0,-1.96837944664031,-177.245059288538,-8.40776014109348,1992
"5339",18.2,1,5770,2,0,6.03162055335969,-141.245059288538,0.592239858906524,1995
"4735",17.7,0,6319,2,0,-1.96837944664031,-177.245059288538,-4.40776014109348,1992
"4471",18.2,1,8067,2,0,2.03162055335969,-208.245059288538,4.59223985890652,1990
"5047",18.6,1,10146,2,0,3.03162055335969,-55.2450592885376,4.59223985890652,1993
"4407",16.8,1,9546,2,0,2.03162055335969,-208.245059288538,3.59223985890652,1990
"4733",15.7,1,12574,2,0,-1.96837944664031,-177.245059288538,-6.40776014109348,1992
"4663",19.5,1,6108,2,0,1.03162055335969,-84.2450592885376,-0.407760141093476,1991
"4779",17.1,1,10766,2,0,2.03162055335969,-177.245059288538,2.59223985890652,1992
"4415",12.6,1,11436,2,0,12.0316205533597,-208.245059288538,7.59223985890652,1990
"5405",16.4,1,10112,2,0,4.03162055335969,-141.245059288538,9.59223985890652,1995
"4556",16,1,13084,2,0,2.03162055335969,-84.2450592885376,-9.40776014109348,1991
"5059",18.9,1,11682,2,0,1.03162055335969,-55.2450592885376,0.592239858906524,1993
"4612",15.1,1,9509,2,0,2.03162055335969,-84.2450592885376,0.592239858906524,1991
"4434",14.8,1,5344,2,0,0.0316205533596872,-208.245059288538,17.5922398589065,1990
"4420",14.5,1,8195,2,0,0.0316205533596872,-208.245059288538,8.59223985890652,1990
"4786",10.2,1,1152,2,0,-1.96837944664031,-177.245059288538,0.592239858906524,1992
"4475",16.4,1,7839,2,0,0.0316205533596872,-208.245059288538,7.59223985890652,1990
"4723",12.6,1,2712,2,0,-0.968379446640313,-177.245059288538,-10.4077601410935,1992
"4915",17.8,1,8334,2,0,1.03162055335969,-55.2450592885376,-7.40776014109348,1993
"5137",17.4,0,1202,2,0,2.03162055335969,-63.2450592885376,-6.40776014109348,1994
"5347",15.5,1,7515,2,0,5.03162055335969,-141.245059288538,1.59223985890652,1995
"4978",16.6,0,4281,2,0,2.03162055335969,-55.2450592885376,-2.40776014109348,1993
"5401",13.5,1,12841,2,0,6.03162055335969,-141.245059288538,7.59223985890652,1995
"4909",17.7,1,3747,2,0,3.03162055335969,-55.2450592885376,-11.4077601410935,1993
"5618",17.6,1,6342,2,0,2.03162055335969,76.7549407114624,5.59223985890652,1996
"4931",15.9,1,630,2,0,-1.96837944664031,-55.2450592885376,-5.40776014109348,1993
"5349",14.4,1,640,2,0,1.03162055335969,-141.245059288538,2.59223985890652,1995
"6342",10.7,1,1085,2,0,3.03162055335969,-173.245059288538,-3.40776014109348,1999
"4926",16.9,1,11215,2,0,1.03162055335969,-55.2450592885376,-6.40776014109348,1993
"5584",17.8,0,6854,2,0,1.03162055335969,76.7549407114624,4.59223985890652,1996
"6490",15.2,1,9467,2,0,-3.96837944664031,-37.2450592885376,-4.40776014109348,2000
"5808",15.8,1,4469,2,0,-2.96837944664031,43.7549407114624,-0.407760141093476,1997
"5654",15.4,1,665,2,0,1.03162055335969,76.7549407114624,18.5922398589065,1996
"5376",12,1,10052,2,0,1.03162055335969,-141.245059288538,5.59223985890652,1995
"5660",15.9,0,6437,2,0,0.0316205533596872,76.7549407114624,6.59223985890652,1996
"5392",14.7,1,9195,2,0,4.03162055335969,-141.245059288538,7.59223985890652,1995
"4966",10.2,1,2841,2,0,-1.96837944664031,-55.2450592885376,-2.40776014109348,1993
"5395",17.4,1,97,2,0,1.03162055335969,-141.245059288538,8.59223985890652,1995
"6343",13.3,1,3019,2,0,3.03162055335969,-173.245059288538,0.592239858906524,1999
"6337",18.7,1,2027,2,0,3.03162055335969,-173.245059288538,1.59223985890652,1999
"5360",9.9,1,9608,2,0,1.03162055335969,-141.245059288538,3.59223985890652,1995
"7175",14.4,1,9229,2,0,-1.96837944664031,-163.245059288538,-4.40776014109348,2002
"5387",10.9,1,11220,2,0,1.03162055335969,-141.245059288538,6.59223985890652,1995
"6362",14.6,1,2911,2,0,-1.96837944664031,-173.245059288538,10.5922398589065,1999
"6293",17.3,1,2508,2,0,3.03162055335969,-173.245059288538,-4.40776014109348,1999
"6267",15.7,1,4597,2,0,-4.96837944664031,-173.245059288538,-3.40776014109348,1999
"6299",16.3,1,7777,2,0,3.03162055335969,-173.245059288538,-0.407760141093476,1999
"6296",15.4,1,12100,2,0,-4.96837944664031,-173.245059288538,0.592239858906524,1999
"6359",13.1,1,6381,2,0,-4.96837944664031,-173.245059288538,8.59223985890652,1999
